cc229dc8eb2d71e1c3c77a8a8688a2ab;Whittingham, M. Stanley;https://app.webofknowledge.com/author/#/record/45499;62;20191023163831
2b3c97e7db12b5f47e4d3fdb284bcfdb;Goodenough, JB;https://app.webofknowledge.com/author/#/record/3244;129;20191023164415
