IDENTIFICADORES DE AUTOR: (B-4659-2012)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Channel drop tunneling through localized states","Fan, SH; Villeneuve, PR; Joannopoulos, JD","","","","PHYSICAL REVIEW LETTERS","FEB 2 1998","1998","80","5","","","","960","963","","10.1103/PhysRevLett.80.960","","","546","24.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13","20","36","37","36","40","50","54","29","33","28","28","28","19","21","24","7","12","12","10","5","0"
"Complete optical isolation created by indirect interband photonic transitions","Yu, Zongfu; Fan, Shanhui","","","","NATURE PHOTONICS","FEB 2009","2009","3","2","","","","91","94","","10.1038/NPHOTON.2008.273","","","533","48.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","16","28","34","60","56","46","59","85","91","48","0"
"A transparent electrode based on a metal nanotrough network","Wu, Hui; Kong, Desheng; Ruan, Zhichao; Hsu, Po-Chun; Wang, Shuang; Yu, Zongfu; Carney, Thomas J.; Hu, Liangbing; Fan, Shanhui; Cui, Yi","","","","NATURE NANOTECHNOLOGY","JUN 2013","2013","8","6","","","","421","425","","10.1038/NNANO.2013.84","","","515","73.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","60","84","111","87","96","72","0"
"Fundamental limit of nanophotonic light trapping in solar cells","Yu, Zongfu; Raman, Aaswath; Fan, Shanhui","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","OCT 12 2010","2010","107","41","","","","17491","17496","","10.1073/pnas.1008296107","","","507","50.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","29","61","63","88","71","74","46","42","32","0"
"Linear waveguides in photonic-crystal slabs","Johnson, SG; Villeneuve, PR; Fan, SH; Joannopoulos, JD","","","","PHYSICAL REVIEW B","SEP 15 2000","2000","62","12","","","","8212","8222","","10.1103/PhysRevB.62.8212","","","491","24.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","37","33","41","39","30","38","36","23","26","22","35","12","26","19","18","13","16","4","0"
"Bends and splitters in metal-dielectric-metal subwavelength plasmonic waveguides","Veronis, G; Fan, SH","","","","APPLIED PHYSICS LETTERS","SEP 26 2005","2005","87","13","","","","","","131102","10.1063/1.2056594","","","477","31.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","12","25","27","43","51","50","60","53","42","44","28","22","12","0"
"Experimental realization of an on-chip all-optical analogue to electromagnetically induced transparency","Xu, QF; Sandhu, S; Povinelli, ML; Shakya, J; Fan, SH; Lipson, M","","","","PHYSICAL REVIEW LETTERS","MAR 31 2006","2006","96","12","","","","","","123901","10.1103/PhysRevLett.96.123901","","","469","33.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","26","32","27","26","42","36","41","44","48","35","45","39","24","0"
"Coupling of modes analysis of resonant channel add-drop filters","Manolatou, C; Khan, MJ; Fan, SH; Villeneuve, PR; Haus, HA; Joannopoulos, JD","","","","IEEE JOURNAL OF QUANTUM ELECTRONICS","SEP 1999","1999","35","9","","","","1322","1331","","10.1109/3.784592","","","452","21.52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","6","11","17","21","26","30","30","33","25","31","26","40","26","32","18","22","24","17","14","0"
"Realizing effective magnetic field for photons by controlling the phase of dynamic modulation","Fang, Kejie; Yu, Zongfu; Fan, Shanhui","","","","NATURE PHOTONICS","NOV 2012","2012","6","11","","","","782","787","","10.1038/NPHOTON.2012.236","","","450","56.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","29","69","85","91","96","59","0"
"Light management for photovoltaics using high-index nanostructures","Brongersma, Mark L.; Cui, Yi; Fan, Shanhui","","","","NATURE MATERIALS","MAY 2014","2014","13","5","","","","451","460","","10.1038/NMAT3921","","","444","74.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","68","103","110","90","57","0"
"Stopping light all optically","Yanik, MF; Fan, SH","","","","PHYSICAL REVIEW LETTERS","FEB 27 2004","2004","92","8","","","","","","083901","10.1103/PhysRevLett.92.083901","","","436","27.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","32","31","45","49","47","35","40","26","27","23","18","16","10","12","13","0"
"Absorption Enhancement in Ultrathin Crystalline Silicon Solar Cells with Antireflection and Light-Trapping Nanocone Gratings","Wang, Ken Xingze; Yu, Zongfu; Liu, Victor; Cui, Yi; Fan, Shanhui","","","","NANO LETTERS","MAR 2012","2012","12","3","","","","1616","1619","","10.1021/nl204550q","","","401","50.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","33","62","55","79","62","70","32","0"
"Omnidirectional reflection from a one-dimensional photonic crystal","Winn, JN; Fink, Y; Fan, SH; Joannopoulos, JD","","","","OPTICS LETTERS","OCT 15 1998","1998","23","20","","","","1573","1575","","10.1364/OL.23.001573","","","391","17.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","11","13","11","20","21","26","27","29","14","26","18","25","25","24","23","16","14","17","13","7","0"
"Photonic-crystal slow-light enhancement of nonlinear phase sensitivity","Soljacic, M; Johnson, SG; Fan, SH; Ibanescu, M; Ippen, E; Joannopoulos, JD","","","","JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS","SEP 2002","2002","19","9","","","","2052","2059","","10.1364/JOSAB.19.002052","","","372","20.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","20","23","28","32","49","37","37","30","22","16","13","10","17","10","11","7","0"
"Microcavities in photonic crystals: Mode symmetry, tunability, and coupling efficiency","Villeneuve, PR; Fan, SH; Joannopoulos, JD","","","","PHYSICAL REVIEW B","SEP 15 1996","1996","54","11","","","","7837","7842","","10.1103/PhysRevB.54.7837","","","360","15.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16","19","25","31","32","20","23","17","23","22","16","13","11","14","10","12","15","9","5","7","8","8","0"
"Semiconductor Nanowire Optical Antenna Solar Absorbers","Cao, Linyou; Fan, Pengyu; Vasudev, Alok P.; White, Justin S.; Yu, Zongfu; Cai, Wenshan; Schuller, Jon A.; Fan, Shanhui; Brongersma, Mark L.","","","","NANO LETTERS","FEB 2010","2010","10","2","","","","439","445","","10.1021/nl9036627","","","357","35.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","35","41","36","61","47","38","40","31","15","0"
"Planar Lenses Based on Nanoscale Slit Arrays in a Metallic Film","Verslegers, Lieven; Catrysse, Peter B.; Yu, Zongfu; White, Justin S.; Barnard, Edward S.; Brongersma, Mark L.; Fan, Shanhui","","","","NANO LETTERS","JAN 2009","2009","9","1","","","","235","238","","10.1021/nl802830y","","","342","31.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","34","26","34","38","36","26","32","46","39","22","0"
"Sharp asymmetric line shapes in side-coupled waveguide-cavity systems","Fan, SH","","","","APPLIED PHYSICS LETTERS","FEB 11 2002","2002","80","6","","","","908","910","","10.1063/1.1448174","","","332","18.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","7","16","12","11","14","26","26","18","24","27","25","22","20","35","26","15","0"
"Channel drop filters in photonic crystals","Fan, SH; Villeneuve, PR; Joannopoulos, JD; Haus, HA","","","","OPTICS EXPRESS","JUL 6 1998","1998","3","1","","","","4","11","","10.1364/OE.3.000004","","","328","14.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","15","10","13","10","16","35","24","18","16","20","23","21","23","19","12","17","10","7","7","0"
"Hybrid Silicon Nanocone-Polymer Solar Cells","Jeong, Sangmoo; Garnett, Erik C.; Wang, Shuang; Yu, Zongu; Fan, Shanhui; Brongersma, Mark L.; McGehee, Michael D.; Cui, Yi","","","","NANO LETTERS","JUN 2012","2012","12","6","","","","2971","2976","","10.1021/nl300713x","","","319","39.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","49","74","50","58","39","27","14","0"
