AUTHOR: (Bonn, D. A.)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"X-Ray Diffraction Observations of a Charge-Density-Wave Order in Superconducting Ortho-II YBa2Cu3O6.54 Single Crystals in Zero Magnetic Field","Blackburn, E.; Chang, J.; Huecker, M.; Holmes, A. T.; Christensen, N. B.; Liang, Ruixing; Bonn, D. A.; Hardy, W. N.; Ruett, U.; Gutowski, O.; v Zimmermann, M.; Forgan, E. M.; Hayden, S. M.","","","","PHYSICAL REVIEW LETTERS","MAR 28 2013","2013","110","13","","","","","","137004","10.1103/PhysRevLett.110.137004","","","162","23.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","31","32","37","19","24","6"
"Emergence of charge order from the vortex state of a high-temperature superconductor","Wu, Tao; Mayaffre, Hadrien; Kraemer, Steffen; Horvatic, Mladen; Berthier, Claude; Kuhns, Philip L.; Reyes, Arneil P.; Liang, Ruixing; Hardy, W. N.; Bonn, D. A.; Julien, Marc-Henri","","","","NATURE COMMUNICATIONS","JUL 2013","2013","4","","","","","","","2113","10.1038/ncomms3113","","","159","22.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","25","42","33","23","20","8"
"Lifshitz critical point in the cuprate superconductor YBa2Cu3Oy from high-field Hall effect measurements","LeBoeuf, David; Doiron-Leyraud, Nicolas; Vignolle, B.; Sutherland, Mike; Ramshaw, B. J.; Levallois, J.; Daou, R.; Laliberte, Francis; Cyr-Choiniere, Olivier; Chang, Johan; Jo, Y. J.; Balicas, L.; Liang, Ruixing; Bonn, D. A.; Hardy, W. N.; Proust, Cyril; Taillefer, Louis","","","","PHYSICAL REVIEW B","FEB 14 2011","2011","83","5","","","","","","054506","10.1103/PhysRevB.83.054506","","","144","16.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","22","20","14","23","17","10","14","6"
"De Haas-van Alphen oscillations in the underdoped high-temperature superconductor YBa(2)Cu(3)O(6.5)","Jaudet, Cyril; Vignolles, David; Audouard, Alain; Levallois, Julien; LeBoeuf, D.; Doiron-Leyraud, Nicolas; Vignolle, B.; Nardone, M.; Zitouni, A.; Liang, Ruixing; Bonn, D. A.; Hardy, W. N.; Taillefer, Louis; Proust, Cyril","","","","PHYSICAL REVIEW LETTERS","MAY 9 2008","2008","100","18","","","","","","187005","10.1103/PhysRevLett.100.187005","","","142","11.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","29","35","25","10","6","3","6","8","3","5","1"
"Three-dimensional charge density wave order in YBa2Cu3O6.67 at high magnetic fields","Gerber, S.; Jang, H.; Nojiri, H.; Matsuzawa, S.; Yasumura, H.; Bonn, D. A.; Liang, R.; Hardy, W. N.; Islam, Z.; Mehta, A.; Song, S.; Sikorski, M.; Stefanescu, D.; Feng, Y.; Kivelson, S. A.; Devereaux, T. P.; Shen, Z. -X.; Kao, C. -C.; Lee, W. -S.; Zhu, D.; Lee, J. -S.","","","","SCIENCE","NOV 20 2015","2015","350","6263","","","","949","952","","10.1126/science.aac6257","","","128","25.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","39","36","36","12"
"In situ doping control of the surface of high-temperature superconductors","Hossain, M. A.; Mottershead, J. D. F.; Fournier, D.; Bostwick, A.; McChesney, J. L.; Rotenberg, E.; Liang, R.; Hardy, W. N.; Sawatzky, G. A.; Elfimov, I. S.; Bonn, D. A.; Damascelli, A.","","","","NATURE PHYSICS","JUL 2008","2008","4","7","","","","527","531","","10.1038/nphys998","","","127","10.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","25","16","15","12","10","13","8","8","5","9","3"
"Incipient charge order observed by NMR in the normal state of YBa(2)Cu(3)Oy","Wu, Tao; Mayaffre, Hadrien; Kraemer, Steffen; Horvatic, Mladen; Berthier, Claude; Hardy, W. N.; Liang, Ruixing; Bonn, D. A.; Julien, Marc-Henri","","","","NATURE COMMUNICATIONS","MAR 2015","2015","6","","","","","","","6438","10.1038/ncomms7438","","","126","25.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","32","34","21","16"
"Fermi-surface reconstruction by stripe order in cuprate superconductors","Laliberte, F.; Chang, J.; Doiron-Leyraud, N.; Hassinger, E.; Daou, R.; Rondeau, M.; Ramshaw, B. J.; Liang, R.; Bonn, D. A.; Hardy, W. N.; Pyon, S.; Takayama, T.; Takagi, H.; Sheikin, I.; Malone, L.; Proust, C.; Behnia, K.; Taillefer, Louis","","","","NATURE COMMUNICATIONS","AUG 2011","2011","2","","","","","","","432","10.1038/ncomms1440","","","120","13.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","23","23","18","17","14","6","10","4"
"Symmetry of charge order in cuprates","Comin, R.; Sutarto, R.; He, F.; da Silva Neto, E. H.; Chauviere, L.; Frano, A.; Liang, R.; Hardy, W. N.; Bonn, D. A.; Yoshida, Y.; Eisaki, H.; Achkar, A. J.; Hawthorn, D. G.; Keimer, B.; Sawatzky, G. A.; Damascelli, A.","","","","NATURE MATERIALS","AUG 2015","2015","14","8","","","","796","+","","10.1038/NMAT4295","","","118","23.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","47","20","23","13"
"Change of carrier density at the pseudogap critical point of a cuprate superconductor","Badoux, S.; Tabis, W.; Laliberte, F.; Grissonnanche, G.; Vignolle, B.; Vignolles, D.; Beard, J.; Bonn, D. A.; Hardy, W. N.; Liang, R.; Doiron-Leyraud, N.; Taillefer, Louis; Proust, Cyril","","","","NATURE","MAR 10 2016","2016","531","7593","","","","210","+","","10.1038/nature16983","","","116","29.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","46","33","18"
