AUTHOR IDENTIFIERS: (F-9245-2010)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Topological insulators in Bi2Se3, Bi2Te3 and Sb2Te3 with a single Dirac cone on the surface","Zhang, Haijun; Liu, Chao-Xing; Qi, Xiao-Liang; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng","","","","NATURE PHYSICS","JUN 2009","2009","5","6","","","","438","442","","10.1038/NPHYS1270","","","3329","302.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","142","219","336","357","397","396","415","406","389","251","0"
"Experimental Realization of a Three-Dimensional Topological Insulator, Bi2Te3","Chen, Y. L.; Analytis, J. G.; Chu, J. -H.; Liu, Z. K.; Mo, S. -K.; Qi, X. L.; Zhang, H. J.; Lu, D. H.; Dai, X.; Fang, Z.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. -X.","","","","SCIENCE","JUL 10 2009","2009","325","5937","","","","178","181","","10.1126/science.1173034","","","2089","189.91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","128","186","248","261","253","224","218","232","213","119","0"
"Topological field theory of time-reversal invariant insulators","Qi, Xiao-Liang; Hughes, Taylor L.; Zhang, Shou-Cheng","","","","PHYSICAL REVIEW B","NOV 2008","2008","78","19","","","","","","195424","10.1103/PhysRevB.78.195424","","","1720","143.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","120","153","205","193","186","186","217","162","156","102","0"
"Crossover of the three-dimensional topological insulator Bi2Se3 to the two-dimensional limit","Zhang, Yi; He, Ke; Chang, Cui-Zu; Song, Can-Li; Wang, Li-Li; Chen, Xi; Jia, Jin-Feng; Fang, Zhong; Dai, Xi; Shan, Wen-Yu; Shen, Shun-Qing; Niu, Qian; Qi, Xiao-Liang; Zhang, Shou-Cheng; Ma, Xu-Cun; Xue, Qi-Kun","","","","NATURE PHYSICS","AUG 2010","2010","6","8","","","","584","588","","10.1038/NPHYS1689","","","818","81.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","58","99","102","101","115","93","98","79","58","0"
"The quantum spin Hall effect and topological insulators","Qi, Xiao-Liang; Zhang, Shou-Cheng","","","","PHYSICS TODAY","JAN 2010","2010","63","1","","","","33","38","","10.1063/1.3293411","","","816","81.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","120","128","113","85","91","57","63","57","31","0"
"Massive Dirac Fermion on the Surface of a Magnetically Doped Topological Insulator","Chen, Y. L.; Chu, J. -H.; Analytis, J. G.; Liu, Z. K.; Igarashi, K.; Kuo, H. -H.; Qi, X. L.; Mo, S. K.; Moore, R. G.; Lu, D. H.; Hashimoto, M.; Sasagawa, T.; Zhang, S. C.; Fisher, I. R.; Hussain, Z.; Shen, Z. X.","","","","SCIENCE","AUG 6 2010","2010","329","5992","","","","659","662","","10.1126/science.1189924","","","671","67.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","48","88","95","79","77","88","77","62","55","0"
"Spin-orbit gap of graphene: First-principles calculations","Yao, Yugui; Ye, Fei; Qi, Xiao-Liang; Zhang, Shou-Cheng; Fang, Zhong","","","","PHYSICAL REVIEW B","JAN 2007","2007","75","4","","","","","","041401","10.1103/PhysRevB.75.041401","","","591","45.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","13","25","27","49","62","49","48","58","69","75","65","35","0"
"Inducing a Magnetic Monopole with Topological Surface States","Qi, Xiao-Liang; Li, Rundong; Zang, Jiadong; Zhang, Shou-Cheng","","","","SCIENCE","FEB 27 2009","2009","323","5918","","","","1184","1187","","10.1126/science.1167747","","","574","52.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","48","46","88","80","64","61","56","44","44","30","0"
"Nonlocal Transport in the Quantum Spin Hall State","Roth, Andreas; Bruene, Christoph; Buhmann, Hartmut; Molenkamp, Laurens W.; Maciejko, Joseph; Qi, Xiao-Liang; Zhang, Shou-Cheng","","","","SCIENCE","JUL 17 2009","2009","325","5938","","","","294","297","","10.1126/science.1174736","","","541","49.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","26","41","58","67","66","62","68","52","63","36","0"
"Aharonov-Bohm interference in topological insulator nanoribbons","Peng, Hailin; Lai, Keji; Kong, Desheng; Meister, Stefan; Chen, Yulin; Qi, Xiao-Liang; Zhang, Shou-Cheng; Shen, Zhi-Xun; Cui, Yi","","","","NATURE MATERIALS","MAR 2010","2010","9","3","","","","225","229","","10.1038/NMAT2609","","","529","52.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","47","75","80","77","59","50","51","48","20","0"
