IDENTIFICADORES DE AUTOR: (M-9022-2016)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Exploring Symmetry Breaking at the Dicke Quantum Phase Transition","Baumann, K.; Mottl, R.; Brennecke, F.; Esslinger, T.","","","","PHYSICAL REVIEW LETTERS","SEP 30 2011","2011","107","14","","","","","","140402","10.1103/PhysRevLett.107.140402","","","205","22.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","32","28","25","24","25","39","17","0"
"Conduction of Ultracold Fermions Through a Mesoscopic Channel","Brantut, Jean-Philippe; Meineke, Jakob; Stadler, David; Krinner, Sebastian; Esslinger, Tilman","","","","SCIENCE","AUG 31 2012","2012","337","6098","","","","1069","1071","","10.1126/science.1223175","","","174","21.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","31","31","32","26","27","19","5","0"
"p-Wave interactions in low-dimensional fermionic gases","Gunter, K; Stoferle, T; Moritz, H; Kohl, M; Esslinger, T","","","","PHYSICAL REVIEW LETTERS","DEC 2 2005","2005","95","23","","","","","","230401","10.1103/PhysRevLett.95.230401","","","167","11.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","15","8","12","15","10","8","6","11","25","16","13","6","0"
"Observation of Elastic Doublon Decay in the Fermi-Hubbard Model","Strohmaier, Niels; Greif, Daniel; Jordens, Robert; Tarruell, Leticia; Moritz, Henning; Esslinger, Tilman; Sensarma, Rajdeep; Pekker, David; Altman, Ehud; Demler, Eugene","","","","PHYSICAL REVIEW LETTERS","FEB 26 2010","2010","104","8","","","","","","080401","10.1103/PhysRevLett.104.080401","","","157","15.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","20","27","9","19","17","21","14","11","5","0"
"Bose-Einstein condensation in a quadrupole-Ioffe-configuration trap","Esslinger, T; Bloch, I; Hansch, TW","","","","PHYSICAL REVIEW A","OCT 1998","1998","58","4","","","","R2664","R2667","","10.1103/PhysRevA.58.R2664","","","141","6.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","10","11","9","9","10","6","7","5","7","6","7","5","9","5","6","5","7","6","5","0","0"
"Critical behavior of a trapped interacting Bose gas","Donner, T.; Ritter, S.; Bourdel, T.; Oettl, A.; Koehl, M.; Esslinger, T.","","","","SCIENCE","MAR 16 2007","2007","315","5818","","","","1556","1558","","10.1126/science.1138807","","","133","10.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","14","16","10","12","15","10","13","14","14","4","1","0"
"Quantum phases from competing short- and long-range interactions in an optical lattice","Landig, Renate; Hruby, Lorenz; Dogra, Nishant; Landini, Manuele; Mottl, Rafael; Donner, Tobias; Esslinger, Tilman","","","","NATURE","APR 28 2016","2016","532","7600","","","","476","+","","10.1038/nature17409","","","126","31.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","35","40","23","0"
"Quantitative Determination of Temperature in the Approach to Magnetic Order of Ultracold Fermions in an Optical Lattice","Joerdens, R.; Tarruell, L.; Greif, D.; Uehlinger, T.; Strohmaier, N.; Moritz, H.; Esslinger, T.; De Leo, L.; Kollath, C.; Georges, A.; Scarola, V.; Pollet, L.; Burovski, E.; Kozik, E.; Troyer, M.","","","","PHYSICAL REVIEW LETTERS","MAY 7 2010","2010","104","18","","","","","","180401","10.1103/PhysRevLett.104.180401","","","119","11.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","21","26","18","11","10","14","4","7","0","0"
"A Thermoelectric Heat Engine with Ultracold Atoms","Brantut, Jean-Philippe; Grenier, Charles; Meineke, Jakob; Stadler, David; Krinner, Sebastian; Kollath, Corinna; Esslinger, Tilman; Georges, Antoine","","","","SCIENCE","NOV 8 2013","2013","342","6159","","","","713","715","","10.1126/science.1242308","","","116","16.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","27","30","15","18","9","0"
"Roton-Type Mode Softening in a Quantum Gas with Cavity-Mediated Long-Range Interactions","Mottl, R.; Brennecke, F.; Baumann, K.; Landig, R.; Donner, T.; Esslinger, T.","","","","SCIENCE","JUN 22 2012","2012","336","6088","","","","1570","1573","","10.1126/science.1220314","","","116","14.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","20","20","15","16","12","23","7","0"
