AUTHOR IDENTIFIERS: (H-3090-2014)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Filled skutterudite antimonides: A new class of thermoelectric materials","Sales, BC; Mandrus, D; Williams, RK","","","","SCIENCE","MAY 31 1996","1996","272","5266","","","","1325","1328","","10.1126/science.272.5266.1325","","","1523","63.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","16","36","34","58","43","44","46","51","52","64","80","74","94","93","89","100","93","100","85","104","82","72","0"
"Superconductivity at 22 K in Co-doped BaFe(2)As(2) crystals","Sefat, Athena S.; Jin, Rongying; McGuire, Michael A.; Sales, Brian C.; Singh, David J.; Mandrus, David","","","","PHYSICAL REVIEW LETTERS","SEP 12 2008","2008","101","11","","","","","","117004","10.1103/PhysRevLett.101.117004","","","864","72.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","135","146","108","107","83","69","55","46","40","35","27","0"
"Electrically tunable excitonic light-emitting diodes based on monolayer WSe2 p-n junctions","Ross, Jason S.; Klement, Philip; Jones, Aaron M.; Ghimire, Nirmal J.; Yan, Jiaqiang; Mandrus, D. G.; Taniguchi, Takashi; Watanabe, Kenji; Kitamura, Kenji; Yao, Wang; Cobden, David H.; Xu, Xiaodong","","","","NATURE NANOTECHNOLOGY","APR 2014","2014","9","4","","","","268","272","","10.1038/NNANO.2014.26","","","798","133.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","130","160","177","197","90","0"
"Optical generation of excitonic valley coherence in monolayer WSe2","Jones, Aaron M.; Yu, Hongyi; Ghimire, Nirmal J.; Wu, Sanfeng; Aivazian, Grant; Ross, Jason S.; Zhao, Bo; Yan, Jiaqiang; Mandrus, David G.; Xiao, Di; Yao, Wang; Xu, Xiaodong","","","","NATURE NANOTECHNOLOGY","SEP 2013","2013","8","9","","","","634","638","","10.1038/NNANO.2013.151","","","705","100.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","73","99","136","154","147","88","0"
"Filled skutterudite antimonides: Electron crystals and phonon glasses","Sales, BC; Mandrus, D; Chakoumakos, BC; Keppens, V; Thompson, JR","","","","PHYSICAL REVIEW B","DEC 15 1997","1997","56","23","","","","15081","15089","","10.1103/PhysRevB.56.15081","","","694","30.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","23","37","22","17","20","22","36","30","33","32","42","42","39","39","45","54","41","39","34","31","0"
"Electrical control of neutral and charged excitons in a monolayer semiconductor","Ross, Jason S.; Wu, Sanfeng; Yu, Hongyi; Ghimire, Nirmal J.; Jones, Aaron M.; Aivazian, Grant; Yan, Jiaqiang; Mandrus, David G.; Xiao, Di; Yao, Wang; Xu, Xiaodong","","","","NATURE COMMUNICATIONS","FEB 2013","2013","4","","","","","","","1474","10.1038/ncomms2498","","","684","97.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","89","89","116","154","147","70","0"
"Localized vibrational modes in metallic solids","Keppens, V; Mandrus, D; Sales, BC; Chakoumakos, BC; Dai, P; Coldea, R; Maple, MB; Gajewski, DA; Freeman, EJ; Bennington, S","","","","NATURE","OCT 29 1998","1998","395","6705","","","","876","878","","10.1038/27625","","","429","19.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","14","9","7","14","9","18","22","28","30","26","28","24","38","27","20","31","24","22","15","15","0"
"Two-band superconductivity in LaFeAsO(0.89)F(0.11) at very high magnetic fields","Hunte, F.; Jaroszynski, J.; Gurevich, A.; Larbalestier, D. C.; Jin, R.; Sefat, A. S.; McGuire, M. A.; Sales, B. C.; Christen, D. K.; Mandrus, D.","","","","NATURE","JUN 12 2008","2008","453","7197","","","","903","905","","10.1038/nature07058","","","402","33.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51","82","51","45","34","31","30","20","21","19","13","5","0"
"Structural, magnetic, thermal, and transport properties of X8Ga16Ge30 (X = Eu, Sr, Ba) single crystals","Sales, BC; Chakoumakos, BC; Jin, R; Thompson, JR; Mandrus, D","","","","PHYSICAL REVIEW B","JUN 15 2001","2001","63","24","","","","","","245113","10.1103/PhysRevB.63.245113","","","351","18.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","16","11","21","31","17","32","26","21","25","35","21","18","19","18","13","8","7","0"
"Bulk superconductivity at 14 K in single crystals of Fe1+yTexSe1-x","Sales, B. C.; Sefat, A. S.; McGuire, M. A.; Jin, R. Y.; Mandrus, D.; Mozharivskyj, Y.","","","","PHYSICAL REVIEW B","MAR 2009","2009","79","9","","","","","","094521","10.1103/PhysRevB.79.094521","","","316","28.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","60","48","29","33","31","37","20","24","12","9","0"
