PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	He, Rui-Hua; Hashimoto, M.; Karapetyan, H.; Koralek, J. D.; Hinton, J. P.; Testaud, J. P.; Nathan, V.; Yoshida, Y.; Yao, Hong; Tanaka, K.; Meevasana, W.; Moore, R. G.; Lu, D. H.; Mo, S. -K.; Ishikado, M.; Eisaki, H.; Hussain, Z.; Devereaux, T. P.; Kivelson, S. A.; Orenstein, J.; Kapitulnik, A.; Shen, Z. -X.								From a Single-Band Metal to a High-Temperature Superconductor via Two Thermal Phase Transitions								SCIENCE				331	6024			1579	1583		10.1126/science.1198415			MAR 25 2011	2011										213							WOS:000288754500048		
J	Bangura, A. F.; Fletcher, J. D.; Carrington, A.; Levallois, J.; Nardone, M.; Vignolle, B.; Heard, P. J.; Doiron-Leyraud, N.; LeBoeuf, D.; Taillefer, L.; Adachi, S.; Proust, C.; Hussey, N. E.								Small fermi surface pockets in underdoped high temperature superconductors: Observation of Shubnikov-de Haas oscillations in YBa(2)Cu(4)O(8)								PHYSICAL REVIEW LETTERS				100	4					047004	10.1103/PhysRevLett.100.047004			FEB 1 2008	2008										207							WOS:000252863400081		
J	Yelland, E. A.; Singleton, J.; Mielke, C. H.; Harrison, N.; Balakirev, F. F.; Dabrowski, B.; Cooper, J. R.								Quantum oscillations in the underdoped cuprate YBa(2)Cu(4)O(8)								PHYSICAL REVIEW LETTERS				100	4					047003	10.1103/PhysRevLett.100.047003			FEB 1 2008	2008										207							WOS:000252863400080		
J	Cooper, R. A.; Wang, Y.; Vignolle, B.; Lipscombe, O. J.; Hayden, S. M.; Tanabe, Y.; Adachi, T.; Koike, Y.; Nohara, M.; Takagi, H.; Proust, Cyril; Hussey, N. E.								Anomalous Criticality in the Electrical Resistivity of La2-xSrxCuO4								SCIENCE				323	5914			603	607		10.1126/science.1165015			JAN 30 2009	2009										199							WOS:000262862800034		
J	Metlitski, Max A.; Sachdev, Subir								Quantum phase transitions of metals in two spatial dimensions. I. Ising-nematic order								PHYSICAL REVIEW B				82	7					075127	10.1103/PhysRevB.82.075127			AUG 16 2010	2010										198							WOS:000280962000001		
J	Li, Y.; Baledent, V.; Barisic, N.; Cho, Y.; Fauque, B.; Sidis, Y.; Yu, G.; Zhao, X.; Bourges, P.; Greven, M.								Unusual magnetic order in the pseudogap region of the superconductor HgBa(2)CuO(4+delta)								NATURE				455	7211			372	375		10.1038/nature07251			SEP 18 2008	2008										192							WOS:000259265200040		
J	Bostedt, Christoph; Boutet, Sebastien; Fritz, David M.; Huang, Zhirong; Lee, Hae Ja; Lemke, Henrik T.; Robert, Aymeric; Schlotter, William F.; Turner, Joshua J.; Williams, Garth J.								Linac Coherent Light Source: The first five years								REVIEWS OF MODERN PHYSICS				88	1					015007	10.1103/RevModPhys.88.015007			MAR 9 2016	2016										185							WOS:000371723300002		
J	Vignolle, B.; Carrington, A.; Cooper, R. A.; French, M. M. J.; Mackenzie, A. P.; Jaudet, C.; Vignolles, D.; Proust, Cyril; Hussey, N. E.								Quantum oscillations in an overdoped high-T(c) superconductor								NATURE				455	7215			952	955		10.1038/nature07323			OCT 16 2008	2008										182							WOS:000260038300046		
J	Efetov, K. B.; Meier, H.; Pepin, C.								Pseudogap state near a quantum critical point								NATURE PHYSICS				9	7			442	446		10.1038/NPHYS2641			JUL 2013	2013										178							WOS:000321113200023		
J	Richard, P.; Nakayama, K.; Sato, T.; Neupane, M.; Xu, Y. -M.; Bowen, J. H.; Chen, G. F.; Luo, J. L.; Wang, N. L.; Dai, X.; Fang, Z.; Ding, H.; Takahashi, T.								Observation of Dirac Cone Electronic Dispersion in BaFe2As2								PHYSICAL REVIEW LETTERS				104	13					137001	10.1103/PhysRevLett.104.137001			APR 2 2010	2010										178							WOS:000276260800039		
J	Tabis, W.; Li, Y.; Le Tacon, M.; Braicovich, L.; Kreyssig, A.; Minola, M.; Dellea, G.; Weschke, E.; Veit, M. J.; Ramazanoglu, M.; Goldman, A. I.; Schmitt, T.; Ghiringhelli, G.; Barisic, N.; Chan, M. K.; Dorow, C. J.; Yu, G.; Zhao, X.; Keimer, B.; Greven, M.								Charge order and its connection with Fermi-liquid charge transport in a pristine high-T-c cuprate								NATURE COMMUNICATIONS				5						5875	10.1038/ncomms6875			DEC 2014	2014										174							WOS:000347685800001		
J	Kasahara, Shigeru; Watashige, Tatsuya; Hanaguri, Tetsuo; Kohsaka, Yuhki; Yamashita, Takuya; Shimoyama, Yusuke; Mizukami, Yuta; Endo, Ryota; Ikeda, Hiroaki; Aoyama, Kazushi; Terashima, Taichi; Uji, Shinya; Wolf, Thomas; von Loehneysen, Hilbert; Shibauchi, Takasada; Matsuda, Yuji								Field-induced superconducting phase of FeSe in the BCS-BEC cross-over								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				111	46			16309	16313		10.1073/pnas.1413477111			NOV 18 2014	2014										173							WOS:000345153300035		
J	Mankowsky, R.; Subedi, A.; Foerst, M.; Mariager, S. O.; Chollet, M.; Lemke, H. T.; Robinson, J. S.; Glownia, J. M.; Minitti, M. P.; Frano, A.; Fechner, M.; Spaldin, N. A.; Loew, T.; Keimer, B.; Georges, A.; Cavalleri, A.								Nonlinear lattice dynamics as a basis for enhanced superconductivity in YBa2Cu3O6.5								NATURE				516	7529			71	73		10.1038/nature13875			DEC 4 2014	2014										171							WOS:000346310800040		
J	Taillefer, Louis								Scattering and Pairing in Cuprate Superconductors								Annual Review of Condensed Matter Physics				1				51	70		10.1146/annurev-conmatphys-070909-104117			2010	2010										162							WOS:000281964000003		
J	Blanco-Canosa, S.; Frano, A.; Schierle, E.; Porras, J.; Loew, T.; Minola, M.; Bluschke, M.; Weschke, E.; Keimer, B.; Le Tacon, M.								Resonant x-ray scattering study of charge-density wave correlations in YBa2Cu3O6+x								PHYSICAL REVIEW B				90	5					054513	10.1103/PhysRevB.90.054513			AUG 21 2014	2014										161							WOS:000341163200004		
J	Kozuka, Y.; Kim, M.; Bell, C.; Kim, B. G.; Hikita, Y.; Hwang, H. Y.								Two-dimensional normal-state quantum oscillations in a superconducting heterostructure								NATURE				462	7272			487	490		10.1038/nature08566			NOV 26 2009	2009										160							WOS:000272144200039		
J	Meng, Jianqiao; Liu, Guodong; Zhang, Wentao; Zhao, Lin; Liu, Haiyun; Jia, Xiaowen; Mu, Daixiang; Liu, Shanyu; Dong, Xiaoli; Zhang, Jun; Lu, Wei; Wang, Guiling; Zhou, Yong; Zhu, Yong; Wang, Xiaoyang; Xu, Zuyan; Chen, Chuangtian; Zhou, X. J.								Coexistence of Fermi arcs and Fermi pockets in a high-T-c copper oxide superconductor								NATURE				462	7271			335	338		10.1038/nature08521			NOV 19 2009	2009										160							WOS:000271899300040		
J	Mross, David F.; McGreevy, John; Liu, Hong; Senthil, T.								Controlled expansion for certain non-Fermi-liquid metals								PHYSICAL REVIEW B				82	4					045121	10.1103/PhysRevB.82.045121			JUL 26 2010	2010										157							WOS:000280293300003		
J	Suter, A.; Wojek, B. M.								musrfit: a free platform-independent framework for mu SR data analysis								Physics Procedia				30				69	73		10.1016/j.phpro.2012.04.042			2012	2012						12th International Conference on Muon Spin Rotation, Relaxation and Resonance (muSR)	MAY 16-20, 2011	TRIUMF; Canadian Nat Sci & Engn Res Council (NSERC); Canadian Inst Adv Res (CIFAR); Simon Fraser Univ; Dehnel - Particle Accelerator Components & Engn Inc (D-Pace); Commun & Power Ind (CPI)	Cancun, MEXICO	156							WOS:000309552100016		
J	Powell, B. J.; McKenzie, Ross H.								Quantum frustration in organic Mott insulators: from spin liquids to unconventional superconductors								REPORTS ON PROGRESS IN PHYSICS				74	5					056501	10.1088/0034-4885/74/5/056501			MAY 2011	2011										156							WOS:000289677100003		
J	Parker, Colin V.; Aynajian, Pegor; da Silva Neto, Eduardo H.; Pushp, Aakash; Ono, Shimpei; Wen, Jinsheng; Xu, Zhijun; Gu, Genda; Yazdani, Ali								Fluctuating stripes at the onset of the pseudogap in the high-T-c superconductor Bi2Sr2CaCu2O8+x								NATURE				468	7324			677	680		10.1038/nature09597			DEC 2 2010	2010										156							WOS:000284836700037		
J	Hu, W.; Kaiser, S.; Nicoletti, D.; Hunt, C. R.; Gierz, I.; Hoffmann, M. C.; Le Tacon, M.; Loew, T.; Keimer, B.; Cavalleri, A.								Optically enhanced coherent transport in YBa2Cu3O6.5 by ultrafast redistribution of interlayer coupling								NATURE MATERIALS				13	7			705	711		10.1038/NMAT3963			JUL 2014	2014										153							WOS:000338482300018		
J	Millis, Andrew J.; Norman, M. R.								Antiphase stripe order as the origin of electron pockets observed in 1/8-hole-doped cuprates								PHYSICAL REVIEW B				76	22					220503	10.1103/PhysRevB.76.220503			DEC 2007	2007										151							WOS:000251986400015		
J	Berg, Erez; Fradkin, Eduardo; Kivelson, Steven A.; Tranquada, John M.								Striped superconductors: how spin, charge and superconducting orders intertwine in the cuprates								NEW JOURNAL OF PHYSICS				11						115004	10.1088/1367-2630/11/11/115004			NOV 4 2009	2009										150							WOS:000271649300001		
J	Vishik, I. M.; Hashimoto, M.; He, Rui-Hua; LeeB, Wei-Sheng; Schmitt, Felix; Lu, Donghui; Moore, R. G.; Zhang, C.; Meevasana, W.; Sasagawa, T.; Uchida, S.; Fujita, Kazuhiro; Ishida, S.; Ishikado, M.; Yoshida, Yoshiyuki; Eisaki, Hiroshi; Hussain, Zahid; Devereaux, Thomas P.; Shen, Zhi-Xun								Phase competition in trisected superconducting dome								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				109	45			18332	18337		10.1073/pnas.1209471109			NOV 6 2012	2012										149							WOS:000311156700031		
J	Shibauchi, T.; Carrington, A.; Matsuda, Y.								A Quantum Critical Point Lying Beneath the Superconducting Dome in Iron Pnictides								Annual Review of Condensed Matter Physics				5				113	135		10.1146/annurev-conmatphys-031113-133921			2014	2014										147							WOS:000337270800006		
J	Kim, Y. K.; Krupin, O.; Denlinger, J. D.; Bostwick, A.; Rotenberg, E.; Zhao, Q.; Mitchell, J. F.; Allen, J. W.; Kim, B. J.								Fermi arcs in a doped pseudospin-1/2 Heisenberg antiferromagnet								SCIENCE				345	6193			187	190		10.1126/science.1251151			JUL 11 2014	2014										144							WOS:000339409900046		
J	Wang, Yuxuan; Chubukov, Andrey								Charge-density-wave order with momentum (2Q,0) and (0,2Q) within the spin-fermion model: Continuous and discrete symmetry breaking, preemptive composite order, and relation to pseudogap in hole-doped cuprates								PHYSICAL REVIEW B				90	3					035149	10.1103/PhysRevB.90.035149			JUL 31 2014	2014										143							WOS:000341235000002		
J	Nakajima, M.; Liang, T.; Ishida, S.; Tomioka, Y.; Kihou, K.; Lee, C. H.; Iyo, A.; Eisaki, H.; Kakeshita, T.; Ito, T.; Uchida, S.								Unprecedented anisotropic metallic state in undoped iron arsenide BaFe2As2 revealed by optical spectroscopy								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				108	30			12238	12242		10.1073/pnas.1100102108			JUL 26 2011	2011										139							WOS:000293129900016		
J	Li, G.; Xiang, Z.; Yu, F.; Asaba, T.; Lawson, B.; Cai, P.; Tinsman, C.; Berkley, A.; Wolgast, S.; Eo, Y. S.; Kim, Dae-Jeong; Kurdak, C.; Allen, J. W.; Sun, K.; Chen, X. H.; Wang, Y. Y.; Fisk, Z.; Li, Lu								Two-dimensional Fermi surfaces in Kondo insulator SmB6								SCIENCE				346	6214			1208	1212		10.1126/science.1250366			DEC 5 2014	2014										138							WOS:000346189000052		
J	Lee, Patrick A.								Amperean Pairing and the Pseudogap Phase of Cuprate Superconductors								PHYSICAL REVIEW X				4	3					031017	10.1103/PhysRevX.4.031017			JUL 29 2014	2014										138							WOS:000341313500002		
J	Sebastian, Suchitra E.; Gillett, J.; Harrison, N.; Lau, P. H. C.; Singh, D. J.; Mielke, C. H.; Lonzarich, G. G.								Quantum oscillations in the parent magnetic phase of an iron arsenide high temperature superconductor								JOURNAL OF PHYSICS-CONDENSED MATTER				20	42					422203	10.1088/0953-8984/20/42/422203			OCT 22 2008	2008										138							WOS:000259693700003		
J	Lee, Patrick A.								From high temperature superconductivity to quantum spin liquid: progress in strong correlation physics								REPORTS ON PROGRESS IN PHYSICS				71	1					012501	10.1088/0034-4885/71/1/012501			JAN 2008	2008										137							WOS:000253197200001		
J	Fujita, Kazuhiro; Hamidian, Mohammad H.; Edkins, Stephen D.; Kim, Chung Koo; Kohsaka, Yuhki; Azuma, Masaki; Takano, Mikio; Takagi, Hidenori; Eisaki, Hiroshi; Uchida, Shin-ichi; Allais, Andrea; Lawler, Michael J.; Kim, Eun-Ah; Sachdev, Subir; Davis, J. C. Seamus								Direct phase-sensitive identification of a d-form factor density wave in underdoped cuprates								PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA				111	30			E3026	E3032		10.1073/pnas.1406297111			JUL 29 2014	2014										136							WOS:000339500200003		
J	Hashimoto, Makoto; He, Rui-Hua; Tanaka, Kiyohisa; Testaud, Jean-Pierre; Meevasana, Worawat; Moore, Rob G.; Lu, Donghui; Yao, Hong; Yoshida, Yoshiyuki; Eisaki, Hiroshi; Devereaux, Thomas P.; Hussain, Zahid; Shen, Zhi-Xun								Particle-hole symmetry breaking in the pseudogap state of Bi2201								NATURE PHYSICS				6	6			414	418		10.1038/NPHYS1632			JUN 2010	2010										136							WOS:000279014400011		
J	Hashimoto, Makoto; Vishik, Inna M.; He, Rui-Hua; Devereaux, Thomas P.; Shen, Zhi-Xun								Energy gaps in high-transition-temperature cuprate superconductors								NATURE PHYSICS				10	7			483	495		10.1038/NPHYS3009			JUL 2014	2014										131							WOS:000338843100014		
J	Sachdev, Subir; La Placa, Rolando								Bond Order in Two-Dimensional Metals with Antiferromagnetic Exchange Interactions								PHYSICAL REVIEW LETTERS				111	2					027202	10.1103/PhysRevLett.111.027202			JUL 9 2013	2013										131							WOS:000321752400036		
J	Senthil, T.								Critical Fermi surfaces and non-Fermi liquid metals								PHYSICAL REVIEW B				78	3					035103	10.1103/PhysRevB.78.035103			JUL 2008	2008										131							WOS:000258190300032		
J	Rashba, Emmanuel I.								Graphene with structure-induced spin-orbit coupling: Spin-polarized states, spin zero modes, and quantum Hall effect								PHYSICAL REVIEW B				79	16					161409	10.1103/PhysRevB.79.161409			APR 2009	2009										130							WOS:000265945200022		
J	Reid, J-Ph.; Tanatar, M. A.; Luo, X. G.; Shakeripour, H.; Doiron-Leyraud, N.; Ni, N.; Bud'ko, S. L.; Canfield, P. C.; Prozorov, R.; Taillefer, Louis								Nodes in the gap structure of the iron arsenide superconductor Ba(Fe(1-x)Cox)(2)As-2 from c-axis heat transport measurements								PHYSICAL REVIEW B				82	6					064501	10.1103/PhysRevB.82.064501			AUG 2 2010	2010										129							WOS:000280485600002		
J	Campi, G.; Bianconi, A.; Poccia, N.; Bianconi, G.; Barba, L.; Arrighetti, G.; Innocenti, D.; Karpinski, J.; Zhigadlo, N. D.; Kazakov, S. M.; Burghammer, M.; Zimmermann, M. V.; Sprung, M.; Ricci, A.								Inhomogeneity of charge-density-wave order and quenched disorder in a high-T-c superconductor								NATURE				525	7569			359	+		10.1038/nature14987			SEP 17 2015	2015										128							WOS:000361297900039		
J	Le Tacon, M.; Bosak, A.; Souliou, S. M.; Dellea, G.; Loew, T.; Heid, R.; Bohnen, K-P.; Ghiringhelli, G.; Krisch, M.; Keimer, B.								Inelastic X-ray scattering in YBa2Cu3O6.6 reveals giant phonon anomalies and elastic central peak due to charge-density-wave formation								NATURE PHYSICS				10	1			52	58		10.1038/NPHYS2805			JAN 2014	2014										128							WOS:000328940100017		
J	Dean, M. P. M.; Dellea, G.; Springell, R. S.; Yakhou-Harris, F.; Kummer, K.; Brookes, N. B.; Liu, X.; Sun, Y-J.; Strle, J.; Schmitt, T.; Braicovich, L.; Ghiringhelli, G.; Bozovic, I.; Hill, J. P.								Persistence of magnetic excitations in La2-xSrxCuO4 from the undoped insulator to the heavily overdoped non-superconducting metal								NATURE MATERIALS				12	11			1018	1022		10.1038/NMAT3723			NOV 2013	2013										124							WOS:000326099300016		
J	Tranquada, J. M.; Gu, G. D.; Huecker, M.; Jie, Q.; Kang, H. -J.; Klingeler, R.; Li, Q.; Tristan, N.; Wen, J. S.; Xu, G. Y.; Xu, Z. J.; Zhou, J.; v. Zimmermann, M.								Evidence for unusual superconducting correlations coexisting with stripe order in La1.875Ba0.125CuO4								PHYSICAL REVIEW B				78	17					174529	10.1103/PhysRevB.78.174529			NOV 2008	2008										123							WOS:000261214500097		
J	Kim, Y. K.; Sung, N. H.; Denlinger, J. D.; Kim, B. J.								Observation of a d-wave gap in electron-doped Sr2IrO4								NATURE PHYSICS				12	1			37	U65		10.1038/NPHYS3503			JAN 2016	2016										122							WOS:000367835400016		
J	Sebastian, Suchitra E.; Harrison, Neil; Lonzarich, Gilbert G.								Towards resolution of the Fermi surface in underdoped high-T-c superconductors								REPORTS ON PROGRESS IN PHYSICS				75	10					102501	10.1088/0034-4885/75/10/102501			OCT 2012	2012										122							WOS:000309050900001		
J	Haug, D.; Hinkov, V.; Sidis, Y.; Bourges, P.; Christensen, N. B.; Ivanov, A.; Keller, T.; Lin, C. T.; Keimer, B.								Neutron scattering study of the magnetic phase diagram of underdoped YBa2Cu3O6+x								NEW JOURNAL OF PHYSICS				12						105006	10.1088/1367-2630/12/10/105006			OCT 29 2010	2010										122							WOS:000284770500002		
J	Leng, Xiang; Garcia-Barriocanal, Javier; Bose, Shameek; Lee, Yeonbae; Goldman, A. M.								Electrostatic Control of the Evolution from a Superconducting Phase to an Insulating Phase in Ultrathin YBa2CaCu3O7-x Films								PHYSICAL REVIEW LETTERS				107	2					027001	10.1103/PhysRevLett.107.027001			JUL 7 2011	2011										120							WOS:000292517100010		
