IDENTIFICADORES DE AUTOR: (D-2864-2009)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Coherent optical transfer of Feshbach molecules to a lower vibrational state","Winkler, K.; Lang, F.; Thalhammer, G.; v. d. Straten, P.; Grimm, R.; Denschlag, J. Hecker","","","","PHYSICAL REVIEW LETTERS","JAN 26 2007","2007","98","4","","","","","","043201","10.1103/PhysRevLett.98.043201","","","117","9.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","19","17","17","10","14","6","4","9","4","6","3","1","0"
"Observation of Feshbach-like resonances in collisions between ultracold molecules","Chin, C; Kraemer, T; Mark, M; Herbig, J; Waldburger, P; Nagerl, HC; Grimm, R","","","","PHYSICAL REVIEW LETTERS","APR 1 2005","2005","94","12","","","","","","123201","10.1103/PhysRevLett.94.123201","","","114","7.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","14","17","15","11","13","4","4","7","2","1","5","1","1","0"
"GRAVITATIONAL LASER TRAP FOR ATOMS WITH EVANESCENT-WAVE COOLING","SODING, J; GRIMM, R; OVCHINNIKOV, YB","","","","OPTICS COMMUNICATIONS","SEP 15 1995","1995","119","5-6","","","","652","662","","10.1016/0030-4018(95)00391-K","","","107","4.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","11","5","8","5","5","7","7","5","12","1","4","4","2","1","1","4","3","1","1","2","0","2","0"
"Sympathetic cooling with two atomic species in an optical trap","Mudrich, M; Kraft, S; Singer, K; Grimm, R; Mosk, A; Weidemuller, M","","","","PHYSICAL REVIEW LETTERS","JUN 24 2002","2002","88","25","","","","","","253001","10.1103/PhysRevLett.88.253001","","","103","5.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","8","9","8","7","10","12","5","9","3","4","4","3","3","8","3","5","0"
"Second sound and the superfluid fraction in a Fermi gas with resonant interactions","Sidorenkov, Leonid A.; Tey, Meng Khoon; Grimm, Rudolf; Hou, Yan-Hua; Pitaevskii, Lev; Stringari, Sandro","","","","NATURE","JUN 6 2013","2013","498","7452","","","","78","+","","10.1038/nature12136","","","98","14.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","20","17","10","11","21","11","0"
"Towards the production of ultracold ground-state RbCs molecules: Feshbach resonances, weakly bound states, and the coupled-channel model","Takekoshi, Tetsu; Debatin, Markus; Rameshan, Raffael; Ferlaino, Francesca; Grimm, Rudolf; Naegerl, Hanns-Christoph; Le Sueur, C. Ruth; Hutson, Jeremy M.; Julienne, Paul S.; Kotochigova, Svetlana; Tiemann, Eberhard","","","","PHYSICAL REVIEW A","MAR 5 2012","2012","85","3","","","","","","032506","10.1103/PhysRevA.85.032506","","","98","12.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","26","17","11","12","15","7","3","0"
"Efimov Resonances in Ultracold Quantum Gases","Ferlaino, F.; Zenesini, A.; Berninger, M.; Huang, B.; Naegerl, H. -C.; Grimm, R.","","","","FEW-BODY SYSTEMS","NOV 2011","2011","51","2-4","","","SI","113","133","","10.1007/s00601-011-0260-7","","","98","10.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","21","17","10","11","16","9","6","0"
"Observation of interspecies Feshbach resonances in an ultracold Rb-Cs mixture","Pilch, K.; Lange, A. D.; Prantner, A.; Kerner, G.; Ferlaino, F.; Naegerl, H.-C.; Grimm, R.","","","","PHYSICAL REVIEW A","APR 2009","2009","79","4","A","","","","","042718","10.1103/PhysRevA.79.042718","","","90","8.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","11","11","8","10","13","5","9","2","4","0"
"Observation of the Second Triatomic Resonance in Efimov's Scenario","Huang, Bo; Sidorenkov, Leonid A.; Grimm, Rudolf; Hutson, Jeremy M.","","","","PHYSICAL REVIEW LETTERS","MAY 12 2014","2014","112","19","","","","","","190401","10.1103/PhysRevLett.112.190401","","","86","14.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","18","14","18","15","10","0"
"Short-distance atomic beam deceleration with a stimulated light force","Soding, J; Grimm, R; Ovchinnikov, YB; Bouyer, P; Salomon, C","","","","PHYSICAL REVIEW LETTERS","FEB 24 1997","1997","78","8","","","","1420","1423","","10.1103/PhysRevLett.78.1420","","","80","3.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","2","7","1","6","3","2","5","3","2","3","3","2","5","2","2","4","4","5","6","4","0"
"Inducing an optical Feshbach resonance via stimulated Raman coupling","Thalhammer, G; Theis, M; Winkler, K; Grimm, R; Denschlag, JH","","","","PHYSICAL REVIEW A","MAR 2005","2005","71","3","B","","","","","033403","10.1103/PhysRevA.71.033403","","","79","5.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","4","2","12","11","5","3","5","6","7","3","5","4","0","0"
"OBSERVATION OF A STRONG RECTIFIED DIPOLE FORCE IN A BICHROMATIC STANDING LIGHT-WAVE","GRIMM, R; OVCHINNIKOV, YB; SIDOROV, AI; LETOKHOV, VS","","","","PHYSICAL REVIEW LETTERS","SEP 17 1990","1990","65","12","","","","1415","1418","","10.1103/PhysRevLett.65.1415","","","78","2.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","2","6","4","6","1","4","0","0","1","5","1","4","3","1","3","2","2","1","1","2","2","3","1","4","4","4","3","1","0"
"Simple scheme for tunable frequency offset locking of two lasers","Schunemann, U; Engler, H; Grimm, R; Weidemuller, M; Zielonkowski, M","","","","REVIEW OF SCIENTIFIC INSTRUMENTS","JAN 1999","1999","70","1","1","","","242","243","","10.1063/1.1149573","","","77","3.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","3","1","2","2","1","1","6","4","5","9","4","3","8","10","11","3","0"
"Hyperfine, rotational, and vibrational structure of the a(3)Sigma(+)(u) state of Rb-87(2)","Strauss, C.; Takekoshi, T.; Lang, F.; Winkler, K.; Grimm, R.; Denschlag, J. Hecker; Tiemann, E.","","","","PHYSICAL REVIEW A","NOV 19 2010","2010","82","5","","","","","","052514","10.1103/PhysRevA.82.052514","","","75","7.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","17","9","12","6","13","3","5","0"
"Production of a dual-species Bose-Einstein condensate of Rb and Cs atoms","Lercher, A. D.; Takekoshi, T.; Debatin, M.; Schuster, B.; Rameshan, R.; Ferlaino, F.; Grimm, R.; Naegerl, H. -C.","","","","EUROPEAN PHYSICAL JOURNAL D","NOV 2011","2011","65","1-2","","","","3","9","","10.1140/epjd/e2011-20015-6","","","74","8.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","9","9","6","11","10","8","9","4","0"
"Quantum degenerate mixtures of strontium and rubidium atoms","Pasquiou, Benjamin; Bayerle, Alex; Tzanova, Slava M.; Stellmer, Simon; Szczepkowski, Jacek; Parigger, Mark; Grimm, Rudolf; Schreck, Florian","","","","PHYSICAL REVIEW A","AUG 1 2013","2013","88","2","","","","","","023601","10.1103/PhysRevA.88.023601","","","73","10.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","14","12","10","13","16","6","0"
"Ultrafast many-body interferometry of impurities coupled to a Fermi sea","Cetina, Marko; Jag, Michael; Lous, Rianne S.; Fritsche, Isabella; Walraven, Jook T. M.; Grimm, Rudolf; Levinsen, Jesper; Parish, Meera M.; Schmidt, Richard; Knap, Michael; Demler, Eugene","","","","SCIENCE","OCT 7 2016","2016","354","6308","","","SI","96","99","","10.1126/science.aaf5134","","","72","18.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","20","32","13","0"
"Collective oscillations of a Fermi gas in the unitarity limit: Temperature effects and the role of pair correlations","Riedl, S.; Guajardo, E. R. Sanchez; Kohstall, C.; Altmeyer, A.; Wright, M. J.; Denschlag, J. Hecker; Grimm, R.; Bruun, G. M.; Smith, H.","","","","PHYSICAL REVIEW A","NOV 2008","2008","78","5","","","","","","053609","10.1103/PhysRevA.78.053609","","","69","5.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","9","14","8","4","7","4","2","7","1","0"
"Double-degenerate Bose-Fermi mixture of strontium","Tey, Meng Khoon; Stellmer, Simon; Grimm, Rudolf; Schreck, Florian","","","","PHYSICAL REVIEW A","JUL 20 2010","2010","82","1","","","","","","011608","10.1103/PhysRevA.82.011608","","","66","6.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","7","11","8","5","6","4","8","2","0"
"Electron cooling and recombination experiments with an adiabatically expanded electron beam","Pastuszka, S; Schramm, U; Grieser, M; Broude, C; Grimm, R; Habs, D; Kenntner, J; Miesner, HJ; Schussler, T; Schwalm, D; Wolf, A","","","","NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT","JAN 21 1996","1996","369","1","","","","11","22","","10.1016/0168-9002(95)00786-5","","","64","2.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","3","5","7","2","1","5","7","3","5","3","3","4","1","3","4","0","1","0","0","0","0","0","0"
"Collisional Stability of K-40 Immersed in a Strongly Interacting Fermi Gas of Li-6","Spiegelhalder, F. M.; Trenkwalder, A.; Naik, D.; Hendl, G.; Schreck, F.; Grimm, R.","","","","PHYSICAL REVIEW LETTERS","NOV 27 2009","2009","103","22","","","","","","223203","10.1103/PhysRevLett.103.223203","","","63","5.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","13","6","6","5","5","4","6","6","4","0"
"Creation of Ultracold Sr-2 Molecules in the Electronic Ground State","Stellmer, Simon; Pasquiou, Benjamin; Grimm, Rudolf; Schreck, Florian","","","","PHYSICAL REVIEW LETTERS","SEP 13 2012","2012","109","11","","","","","","115302","10.1103/PhysRevLett.109.115302","","","58","7.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","8","7","6","11","7","3","0"
"Spectroscopy of ultracold trapped cesium Feshbach molecules","Mark, M.; Ferlaino, F.; Knoop, S.; Danzl, J. G.; Kraemer, T.; Chin, C.; Naegerl, H. -C.; Grimm, R.","","","","PHYSICAL REVIEW A","OCT 2007","2007","76","4","","","","","","042514","10.1103/PhysRevA.76.042514","","","58","4.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","14","7","8","6","3","4","1","2","2","1","1","0"
"Optimized production of a cesium Bose-Einstein condensate","Kraemer, T; Herbig, J; Mark, M; Weber, T; Chin, C; Nagerl, HC; Grimm, R","","","","APPLIED PHYSICS B-LASERS AND OPTICS","DEC 2004","2004","79","8","","","","1013","1019","","10.1007/s00340-004-1657-5","Spring Meeting of the Quantum Optics and Photonics Section of the German-Physical-Society","MAR 22-26, 2004","57","3.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","4","2","8","12","3","3","1","3","3","4","1","4","0"
"Magnetically Controlled Exchange Process in an Ultracold Atom-Dimer Mixture","Knoop, S.; Ferlaino, F.; Berninger, M.; Mark, M.; Naegerl, H.-C.; Grimm, R.; D'Incao, J. P.; Esry, B. D.","","","","PHYSICAL REVIEW LETTERS","FEB 5 2010","2010","104","5","","","","","","053201","10.1103/PhysRevLett.104.053201","","","56","5.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","13","5","3","1","2","3","8","5","4","0"
"Laser Cooling to Quantum Degeneracy","Stellmer, Simon; Pasquiou, Benjamin; Grimm, Rudolf; Schreck, Florian","","","","PHYSICAL REVIEW LETTERS","JUN 25 2013","2013","110","26","","","","","","263003","10.1103/PhysRevLett.110.263003","","","55","7.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","11","10","6","10","7","0"
"Hydrodynamic Expansion of a Strongly Interacting Fermi-Fermi Mixture","Trenkwalder, A.; Kohstall, C.; Zaccanti, M.; Naik, D.; Sidorov, A. I.; Schreck, F.; Grimm, R.","","","","PHYSICAL REVIEW LETTERS","MAR 16 2011","2011","106","11","","","","","","115304","10.1103/PhysRevLett.106.115304","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","17","4","4","3","5","7","5","1","0"
"Molecular spectroscopy for ground-state transfer of ultracold RbCs molecules","Debatin, Markus; Takekoshi, Tetsu; Rameshan, Raffael; Reichsoellner, Lukas; Ferlaino, Francesca; Grimm, Rudolf; Vexiau, Romain; Bouloufa, Nadia; Dulieu, Olivier; Naegerl, Hanns-Christoph","","","","PHYSICAL CHEMISTRY CHEMICAL PHYSICS","2011","2011","13","42","","","","18926","18935","","10.1039/c1cp21769k","","","55","6.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","15","9","6","3","3","5","0","0"
"Mixture of ultracold lithium and cesium atoms in an optical dipole trap","Mosk, A; Kraft, S; Mudrich, M; Singer, K; Wohlleben, W; Grimm, R; Weidemuller, M","","","","APPLIED PHYSICS B-LASERS AND OPTICS","DEC 2001","2001","73","8","","","","791","799","","10.1007/s003400100743","","","55","2.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","6","5","3","1","4","4","3","1","1","2","3","3","4","4","2","0"
"Magnetic field control of elastic scattering in a cold gas of fermionic lithium atoms","Jochim, S; Bartenstein, M; Hendl, G; Denschlag, JH; Grimm, R; Mosk, A; Weidemuller, M","","","","PHYSICAL REVIEW LETTERS","DEC 30 2002","2002","89","27","","","","","","273202","10.1103/PhysRevLett.89.273202","","","54","3.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","4","5","3","3","2","3","1","3","2","1","2","0","1","1","1","0"
"Feshbach resonances, weakly bound molecular states, and coupled-channel potentials for cesium at high magnetic fields","Berninger, Martin; Zenesini, Alessandro; Huang, Bo; Harm, Walter; Naegerl, Hanns-Christoph; Ferlaino, Francesca; Grimm, Rudolf; Julienne, Paul S.; Hutson, Jeremy M.","","","","PHYSICAL REVIEW A","MAR 25 2013","2013","87","3","","","","","","032517","10.1103/PhysRevA.87.032517","","","53","7.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","7","9","11","5","6","0"
"Determination of atomic scattering lengths from measurements of molecular binding energies near Feshbach resonances","Lange, A. D.; Pilch, K.; Prantner, A.; Ferlaino, F.; Engeser, B.; Naegerl, H. -C.; Grimm, R.; Chin, C.","","","","PHYSICAL REVIEW A","JAN 2009","2009","79","1","","","","","","013622","10.1103/PhysRevA.79.013622","","","52","4.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","6","3","4","2","10","5","7","4","3","0"
