IDENTIFICADORES DE AUTOR: (A-6118-2008)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Three-dimensional broadband omnidirectional acoustic ground cloak","Zigoneanu, Lucian; Popa, Bogdan-Ioan; Cummer, Steven A.","","","","NATURE MATERIALS","APR 2014","2014","13","4","","","","352","355","","10.1038/NMAT3901","","","194","32.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","24","34","41","44","36","0"
"Non-reciprocal and highly nonlinear active acoustic metamaterials","Popa, Bogdan-Ioan; Cummer, Steven A.","","","","NATURE COMMUNICATIONS","FEB 2014","2014","5","","","","","","","3398","10.1038/ncomms4398","","","165","27.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","22","35","20","51","32","0"
"Measurement of a Broadband Negative Index with Space-Coiling Acoustic Metamaterials","Xie, Yangbo; Popa, Bogdan-Ioan; Zigoneanu, Lucian; Cummer, Steven A.","","","","PHYSICAL REVIEW LETTERS","APR 22 2013","2013","110","17","","","","","","175501","10.1103/PhysRevLett.110.175501","","","164","23.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","25","21","29","31","33","16","0"
"High-Energy Atmospheric Physics: Terrestrial Gamma-Ray Flashes and Related Phenomena","Dwyer, Joseph R.; Smith, David M.; Cummer, Steven A.","","","","SPACE SCIENCE REVIEWS","NOV 2012","2012","173","1-4","","","","133","196","","10.1007/s11214-012-9894-0","","","138","17.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","17","18","27","22","21","13","17","0"
"A broadband low-reflection metamaterial absorber","Gu, S.; Barrett, J. P.; Hand, T. H.; Popa, B. -I.; Cummer, S. A.","","","","JOURNAL OF APPLIED PHYSICS","SEP 15 2010","2010","108","6","","","","","","064913","10.1063/1.3485808","","","129","12.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","22","22","17","7","18","15","9","0"
"Compact dielectric particles as a building block for low-loss magnetic metamaterials","Popa, Bogdan-Ioan; Cummer, Steven A.","","","","PHYSICAL REVIEW LETTERS","MAY 23 2008","2008","100","20","","","","","","207401","10.1103/PhysRevLett.100.207401","","","129","10.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","5","9","14","7","14","15","21","13","15","4","0"
"Measurements and implications of the relationship between lightning and terrestrial gamma ray flashes","Cummer, SA; Zhai, YH; Hu, WY; Smith, DM; Lopez, LI; Stanley, MA","","","","GEOPHYSICAL RESEARCH LETTERS","APR 30 2005","2005","32","8","","","","","","L08811","10.1029/2005GL022778","","","128","8.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","6","7","8","21","16","10","9","10","8","9","5","6","3","0"
"Modeling electromagnetic propagation in the earth-ionosphere waveguide","Cummer, SA","","","","IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION","SEP 2000","2000","48","9","","","","1420","1429","","10.1109/8.898776","","","127","6.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","2","6","11","11","7","12","10","9","4","5","6","11","9","12","6","2","0"
"ELF radiation produced by electrical currents in sprites","Cummer, SA; Inan, US; Bell, TF; Barrington-Leigh, CP","","","","GEOPHYSICAL RESEARCH LETTERS","APR 15 1998","1998","25","8","","","","1281","1284","","10.1029/98GL50937","","","123","5.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","7","2","6","3","5","6","9","10","7","6","9","7","12","2","5","4","2","5","6","0","0"
"Ionospheric D region remote sensing using VLF radio atmospherics","Cummer, SA; Inan, US; Bell, TF","","","","RADIO SCIENCE","NOV-DEC 1998","1998","33","6","","","","1781","1792","","10.1029/98RS02381","","","119","5.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","2","1","3","4","4","8","4","6","12","9","12","2","9","9","6","10","10","2","0"
"An analysis of new and existing FDTD methods for isotropic cold plasma and a method for improving their accuracy","Cummer, SA","","","","IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION","MAR 1997","1997","45","3","","","","392","400","","10.1109/8.558654","","","115","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","2","2","4","7","4","7","10","3","9","7","6","6","8","9","7","5","9","3","0"
"Lightning charge moment changes for the initiation of sprites","Hu, WY; Cummer, SA; Lyons, WA; Nelson, TE","","","","GEOPHYSICAL RESEARCH LETTERS","APR 15 2002","2002","29","8","","","","","","1279","10.1029/2001GL014593","","","114","6.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","6","9","6","8","5","14","11","11","5","6","3","5","7","5","1","0"
"Submillisecond imaging of sprite development and structure","Cummer, SA; Jaugey, N; Li, JB; Lyons, WA; Nelson, TE; Gerken, EA","","","","GEOPHYSICAL RESEARCH LETTERS","FEB 22 2006","2006","33","4","","","","","","L04104","10.1029/2005GL024969","","","113","8.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","14","9","18","6","13","8","8","8","5","8","3","3","0"
"Oxidant enhancement in martian dust devils and storms: Implications for life and habitability","Atreya, SK; Wong, AS; Renno, NO; Farrell, WM; Delory, GT; Sentman, DD; Cummer, SA; Marshall, JR; Rafkin, SCR; Catling, DC","","","","ASTROBIOLOGY","JUN 2006","2006","6","3","","","","439","450","","10.1089/ast.2006.6.439","","","102","7.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","11","9","11","5","10","1","4","10","12","9","8","4","0"
"Implications of lightning charge moment changes for sprite initiation","Cummer, SA; Lyons, WA","","","","JOURNAL OF GEOPHYSICAL RESEARCH-SPACE PHYSICS","APR 16 2005","2005","110","A4","","","","","","A04304","10.1029/2004JA010812","","","102","6.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","6","8","14","6","11","11","9","6","5","6","8","2","0"
"Design and measurements of a broadband two-dimensional acoustic lens","Zigoneanu, Lucian; Popa, Bogdan-Ioan; Cummer, Steven A.","","","","PHYSICAL REVIEW B","JUL 26 2011","2011","84","2","","","","","","024305","10.1103/PhysRevB.84.024305","","","97","10.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","11","13","18","13","10","22","0"
"Characteristics of sprite-producing positive cloud-to-ground lightning during the 19 July 2000 STEPS mesoscale convective systems","Lyons, WA; Nelson, TE; Williams, ER; Cummer, SA; Stanley, MA","","","","MONTHLY WEATHER REVIEW","OCT 2003","2003","131","10","","","","2417","2427","","10.1175/1520-0493(2003)131<2417:COSPCL>2.0.CO;2","","","95","5.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","8","13","10","9","4","9","4","3","4","4","7","3","4","6","3","0"
"Electric and magnetic signatures of dust devils from the 2000-2001 MATADOR desert tests","Farrell, WM; Smith, PH; Delory, GT; Hillard, GB; Marshall, JR; Catling, D; Hecht, M; Tratt, DM; Renno, N; Desch, MD; Cummer, SA; Houser, JG; Johnson, B","","","","JOURNAL OF GEOPHYSICAL RESEARCH-PLANETS","MAR 5 2004","2004","109","E3","","","","","","E03004","10.1029/2003JE002088","","","94","5.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","10","6","8","7","5","7","9","6","1","6","10","7","7","3","0"
"Simulated causal subwavelength focusing by a negative refractive index slab","Cummer, SA","","","","APPLIED PHYSICS LETTERS","MAR 2003","2003","82","10","","","","1503","1505","","10.1063/1.1554778","","","93","5.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","7","18","15","11","9","4","5","3","4","2","4","2","3","0","0","0","0"
"Dual-band planar electric metamaterial in the terahertz regime","Yuan, Yu; Bingham, Christopher; Tyler, Talmage; Palit, Sabarni; Hand, Thomas H.; Padilla, Willie J.; Smith, David R.; Jokerst, Nan Marie; Cummer, Steven A.","","","","OPTICS EXPRESS","JUN 23 2008","2008","16","13","","","","9746","9752","","10.1364/OE.16.009746","","","91","7.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","10","9","12","10","14","8","7","5","3","6","4","0"
"Cloaking with optimized homogeneous anisotropic layers","Popa, Bogdan-Ioan; Cummer, Steven A.","","","","PHYSICAL REVIEW A","FEB 2009","2009","79","2","","","","","","023806","10.1103/PhysRevA.79.023806","","","88","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","14","13","8","4","4","6","13","8","8","4","0"
"Design and characterization of broadband acoustic composite metamaterials","Popa, Bogdan-Ioan; Cummer, Steven A.","","","","PHYSICAL REVIEW B","NOV 2009","2009","80","17","","","","","","174303","10.1103/PhysRevB.80.174303","","","82","7.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","9","5","8","8","13","15","8","6","0"
"Measurement of charge transfer in sprite-producing lightning using ELF radio atmospherics","Cummer, SA; Inan, US","","","","GEOPHYSICAL RESEARCH LETTERS","JUL 15 1997","1997","24","14","","","","1731","1734","","10.1029/97GL51791","","","82","3.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","5","4","4","1","1","4","4","8","4","8","4","6","6","2","3","4","1","0","1","0"
