IDENTIFICADORES DE AUTOR: (B-6998-2009)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Controlled buckling of semiconductor nanoribbons for stretchable electronics","Sun, Yugang; Choi, Won Mook; Jiang, Hanqing; Huang, Yonggang Y.; Rogers, John A.","","","","NATURE NANOTECHNOLOGY","DEC 2006","2006","1","3","","","","201","207","","10.1038/nnano.2006.131","","","532","38.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","24","29","39","27","35","43","47","48","64","59","55","50","0"
"A Physically Transient Form of Silicon Electronics","Hwang, Suk-Won; Tao, Hu; Kim, Dae-Hyeong; Cheng, Huanyu; Song, Jun-Kyul; Rill, Elliott; Brenckle, Mark A.; Panilaitis, Bruce; Won, Sang Min; Kim, Yun-Soung; Song, Young Min; Yu, Ki Jun; Ameen, Abid; Li, Rui; Su, Yewang; Yang, Miaomiao; Kaplan, David L.; Zakin, Mitchell R.; Slepian, Marvin J.; Huang, Yonggang; Omenetto, Fiorenzo G.; Rogers, John A.","","","","SCIENCE","SEP 28 2012","2012","337","6102","","","","1640","1644","","10.1126/science.1226325","","","507","63.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","71","81","74","79","109","65","0"
"Injectable, Cellular-Scale Optoelectronics with Applications for Wireless Optogenetics","Kim, Tae-il; McCall, Jordan G.; Jung, Yei Hwan; Huang, Xian; Siuda, Edward R.; Li, Yuhang; Song, Jizhou; Song, Young Min; Pao, Hsuan An; Kim, Rak-Hwan; Lu, Chaofeng; Lee, Sung Dan; Song, Il-Sun; Shin, Gunchul; Al-Hasani, Ream; Kim, Stanley; Tan, Meng Peun; Huang, Yonggang; Omenetto, Fiorenzo G.; Rogers, John A.; Bruchas, Michael R.","","","","SCIENCE","APR 12 2013","2013","340","6129","","","","211","216","","10.1126/science.1232437","","","496","70.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","59","90","81","84","102","63","0"
"Flexible, foldable, actively multiplexed, high-density electrode array for mapping brain activity in vivo","Viventi, Jonathan; Kim, Dae-Hyeong; Vigeland, Leif; Frechette, Eric S.; Blanco, Justin A.; Kim, Yun-Soung; Avrin, Andrew E.; Tiruvadi, Vineet R.; Hwang, Suk-Won; Vanleer, Ann C.; Wulsin, Drausin F.; Davis, Kathryn; Gelber, Casey E.; Palmer, Larry; Van der Spiegel, Jan; Wu, Jian; Xiao, Jianliang; Huang, Yonggang; Contreras, Diego; Rogers, John A.; Litt, Brian","","","","NATURE NEUROSCIENCE","DEC 2011","2011","14","12","","","","1599","U138","","10.1038/nn.2973","","","494","54.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","28","48","66","72","66","87","77","49","0"
"High performance piezoelectric devices based on aligned arrays of nanofibers of poly(vinylidenefluoride-co-trifluoroethylene)","Persano, Luana; Dagdeviren, Canan; Su, Yewang; Zhang, Yihui; Girardo, Salvatore; Pisignano, Dario; Huang, Yonggang; Rogers, John A.","","","","NATURE COMMUNICATIONS","MAR 2013","2013","4","","","","","","","1633","10.1038/ncomms2639","","","481","68.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","52","63","71","106","98","83","0"
"Soft Microfluidic Assemblies of Sensors, Circuits, and Radios for the Skin","Xu, Sheng; Zhang, Yihui; Jia, Lin; Mathewson, Kyle E.; Jang, Kyung-In; Kim, Jeonghyun; Fu, Haoran; Huang, Xian; Chava, Pranav; Wang, Renhan; Bhole, Sanat; Wang, Lizhe; Na, Yoon Joo; Guan, Yue; Flavin, Matthew; Han, Zheshen; Huang, Yonggang; Rogers, John A.","","","","SCIENCE","APR 4 2014","2014","344","6179","","","","70","74","","10.1126/science.1250169","","","479","79.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","76","87","110","113","77","0"
"Ultrathin conformal devices for precise and continuous thermal characterization of human skin","Webb, R. Chad; Bonifas, Andrew P.; Behnaz, Alex; Zhang, Yihui; Yu, Ki Jun; Cheng, Huanyu; Shi, Mingxing; Bian, Zuguang; Liu, Zhuangjian; Kim, Yun-Soung; Yeo, Woon-Hong; Park, Jae Suk; Song, Jizhou; Li, Yuhang; Huang, Yonggang; Gorbach, Alexander M.; Rogers, John A.","","","","NATURE MATERIALS","OCT 2013","2013","12","10","","","","938","944","","10.1038/NMAT3755","","","479","68.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","43","63","83","91","115","82","0"
"Digital cameras with designs inspired by the arthropod eye","Song, Young Min; Xie, Yizhu; Malyarchuk, Viktor; Xiao, Jianliang; Jung, Inhwa; Choi, Ki-Joong; Liu, Zhuangjian; Park, Hyunsung; Lu, Chaofeng; Kim, Rak-Hwan; Li, Rui; Crozier, Kenneth B.; Huang, Yonggang; Rogers, John A.","","","","NATURE","MAY 2 2013","2013","497","7447","","","","95","99","","10.1038/nature12083","","","463","66.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","63","69","78","90","83","64","0"
"Printed Assemblies of Inorganic Light-Emitting Diodes for Deformable and Semitransparent Displays","Park, Sang-Il; Xiong, Yujie; Kim, Rak-Hwan; Elvikis, Paulius; Meitl, Matthew; Kim, Dae-Hyeong; Wu, Jian; Yoon, Jongseung; Yu, Chang-Jae; Liu, Zhuangjian; Huang, Yonggang; Hwang, Keh-chih; Ferreira, Placid; Li, Xiuling; Choquette, Kent; Rogers, John A.","","","","SCIENCE","AUG 21 2009","2009","325","5943","","","","977","981","","10.1126/science.1175690","","","429","39.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","23","33","33","40","49","48","48","59","52","41","0"
"Ultrathin silicon solar microcells for semitransparent, mechanically flexible and microconcentrator module designs","Yoon, Jongseung; Baca, Alfred J.; Park, Sang-Il; Elvikis, Paulius; Geddes, Joseph B., III; Li, Lanfang; Kim, Rak Hwan; Xiao, Jianliang; Wang, Shuodao; Kim, Tae-Ho; Motala, Michael J.; Ahn, Bok Yeop; Duoss, Eric B.; Lewis, Jennifer A.; Nuzzo, Ralph G.; Ferreira, Placid M.; Huang, Yonggang; Rockett, Angus; Rogers, John A.","","","","NATURE MATERIALS","NOV 2008","2008","7","11","","","","907","915","","10.1038/nmat2287","","","419","34.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","30","38","41","35","56","45","58","48","39","12","0"
"Mechanism-based strain gradient plasticity - II. Analysis","Huang, Y; Gao, H; Nix, WD; Hutchinson, JW","","","","JOURNAL OF THE MECHANICS AND PHYSICS OF SOLIDS","JAN 2000","2000","48","1","","","","99","128","","10.1016/S0022-5096(99)00022-8","","","402","20.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","11","27","22","31","25","33","20","32","25","18","24","21","12","16","19","17","19","14","8","0"
"Finite deformation mechanics in buckled thin films on compliant supports","Jiang, Hanqing; Khang, Dahl-Young; Song, Jizhou; Sun, Yugang; Huang, Yonggang; Rogers, John A.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","OCT 2 2007","2007","104","40","","","","15607","15612","","10.1073/pnas.0702927104","","","398","30.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15","24","34","30","21","22","35","39","52","47","41","37","0"
"The effect of nanotube waviness and agglomeration on the elastic property of carbon nanotube-reinforced composites","Shi, DL; Feng, XQ; Huang, YGY; Hwang, KC; Gao, HJ","","","","JOURNAL OF ENGINEERING MATERIALS AND TECHNOLOGY-TRANSACTIONS OF THE ASME","JUL 2004","2004","126","3","","","","250","257","","10.1115/1.1751182","","","388","24.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","3","9","19","10","9","11","15","24","33","28","43","75","62","41","0"
"Materials for multifunctional balloon catheters with capabilities in cardiac electrophysiological mapping and ablation therapy","Kim, Dae-Hyeong; Lu, Nanshu; Ghaffari, Roozbeh; Kim, Yun-Soung; Lee, Stephen P.; Xu, Lizhi; Wu, Jian; Kim, Rak-Hwan; Song, Jizhou; Liu, Zhuangjian; Viventi, Jonathan; de Graff, Bassel; Elolampi, Brian; Mansour, Moussa; Slepian, Marvin J.; Hwang, Sukwon; Moss, Joshua D.; Won, Sang-Min; Huang, Younggang; Litt, Brian; Rogers, John A.","","","","NATURE MATERIALS","APR 2011","2011","10","4","","","","316","323","","10.1038/NMAT2971","","","386","42.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","31","29","52","45","59","51","59","51","0"
"Transfer Printing Techniques for Materials Assembly and Micro/Nanodevice Fabrication","Carlson, Andrew; Bowen, Audrey M.; Huang, Yonggang; Nuzzo, Ralph G.; Rogers, John A.","","","","ADVANCED MATERIALS","OCT 9 2012","2012","24","39","","","","5284","5318","","10.1002/adma.201201386","","","360","45.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","36","50","78","66","64","37","0"
"Materials and noncoplanar mesh designs for integrated circuits with linear elastic responses to extreme mechanical deformations","Kim, Dae-Hyeong; Song, Jizhou; Choi, Won Mook; Kim, Hoon-Sik; Kim, Rak-Hwan; Liu, Zhuangjian; Huang, Yonggang Y.; Hwang, Keh-Chih; Zhang, Yong-wei; Rogers, John A.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","DEC 2 2008","2008","105","48","","","","18675","18680","","10.1073/pnas.0807476105","","","352","29.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","16","24","24","22","36","28","41","49","47","48","0"
"Multifunctional Epidermal Electronics Printed Directly Onto the Skin","Yeo, Woon-Hong; Kim, Yun-Soung; Lee, Jongwoo; Ameen, Abid; Shi, Luke; Li, Ming; Wang, Shuodao; Ma, Rui; Jin, Sung Hun; Kang, Zhan; Huang, Yonggang; Rogers, John A.","","","","ADVANCED MATERIALS","MAY 28 2013","2013","25","20","","","","2773","2778","","10.1002/adma.201204426","","","346","49.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","41","43","63","57","86","52","0"
