AUTHOR IDENTIFIERS: (A-6290-2008)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Quantum computers","Ladd, T. D.; Jelezko, F.; Laflamme, R.; Nakamura, Y.; Monroe, C.; O'Brien, J. L.","","","","NATURE","MAR 4 2010","2010","464","7285","","","","45","53","","10.1038/nature08812","","","1418","141.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","102","136","168","163","162","201","183","163","111","0"
"Photonic quantum technologies","O'Brien, Jeremy L.; Furusawa, Akira; Vuckovic, Jelena","","","","NATURE PHOTONICS","DEC 2009","2009","3","12","","","","687","695","","10.1038/nphoton.2009.229","","","903","82.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","64","77","95","95","109","131","103","125","77","0"
"Demonstration of an all-optical quantum controlled-NOT gate","O'Brien, JL; Pryde, GJ; White, AG; Ralph, TC; Branning, D","","","","NATURE","NOV 20 2003","2003","426","6964","","","","264","267","","10.1038/nature02054","","","603","35.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","64","39","40","35","41","44","34","30","36","28","43","55","29","36","18","0"
"Silica-on-silicon waveguide quantum circuits","Politi, Alberto; Cryan, Martin J.; Rarity, John G.; Yu, Siyuan; O'Brien, Jeremy L.","","","","SCIENCE","MAY 2 2008","2008","320","5876","","","","646","649","","10.1126/science.1155441","","","596","49.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","46","52","59","57","62","58","51","71","47","45","38","0"
"Quantum Walks of Correlated Photons","Peruzzo, Alberto; Lobino, Mirko; Matthews, Jonathan C. F.; Matsuda, Nobuyuki; Politi, Alberto; Poulios, Konstantinos; Zhou, Xiao-Qi; Lahini, Yoav; Ismail, Nur; Worhoff, Kerstin; Bromberg, Yaron; Silberberg, Yaron; Thompson, Mark G.; O'Brien, Jeremy L.","","","","SCIENCE","SEP 17 2010","2010","329","5998","","","","1500","1503","","10.1126/science.1193515","","","478","47.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","29","57","61","66","58","62","59","51","31","0"
"Integrated Compact Optical Vortex Beam Emitters","Cai, Xinlun; Wang, Jianwei; Strain, Michael J.; Johnson-Morris, Benjamin; Zhu, Jiangbo; Sorel, Marc; O'Brien, Jeremy L.; Thompson, Mark G.; Yu, Siyuan","","","","SCIENCE","OCT 19 2012","2012","338","6105","","","","363","366","","10.1126/science.1226528","","","393","49.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","33","43","60","74","75","77","30","0"
"Optical quantum computing","O'Brien, Jeremy L.","","","","SCIENCE","DEC 7 2007","2007","318","5856","","","","1567","1570","","10.1126/science.1142892","","","393","30.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","24","26","33","37","37","27","40","48","33","45","31","0"
"Beating the standard quantum limit with four-entangled photons","Nagata, Tomohisa; Okamoto, Ryo; O'Brien, Jeremy L.; Sasaki, Keiji; Takeuchi, Shigeki","","","","SCIENCE","MAY 4 2007","2007","316","5825","","","","726","729","","10.1126/science.1138007","","","391","30.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","18","38","32","44","28","42","29","32","37","29","39","15","0"
"Simplifying quantum logic using higher-dimensional Hilbert spaces","Lanyon, Benjamin P.; Barbieri, Marco; Almeida, Marcelo P.; Jennewein, Thomas; Ralph, Timothy C.; Resch, Kevin J.; Pryde, Geoff J.; O'Brien, Jeremy L.; Gilchrist, Alexei; White, Andrew G.","","","","NATURE PHYSICS","FEB 2009","2009","5","2","","","","134","140","","10.1038/NPHYS1150","","","309","28.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","27","21","25","25","30","37","37","32","34","28","0"
"Measuring entangled qutrits and their use for quantum bit commitment","Langford, NK; Dalton, RB; Harvey, MD; O'Brien, JL; Pryde, GJ; Gilchrist, A; Bartlett, SD; White, AG","","","","PHYSICAL REVIEW LETTERS","JUL 30 2004","2004","93","5","","","","","","053601","10.1103/PhysRevLett.93.053601","","","265","16.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","18","19","22","22","25","18","26","18","20","10","12","18","12","14","7","0"
