IDENTIFICADORES DE AUTOR: (D-4132-2009)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Three-dimensional Dirac semimetal and quantum transport in Cd3As2","Wang, Zhijun; Weng, Hongming; Wu, Quansheng; Dai, Xi; Fang, Zhong","","","","PHYSICAL REVIEW B","SEP 23 2013","2013","88","12","","","","","","125427","10.1103/PhysRevB.88.125427","","","715","102.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44","90","138","181","166","96","0"
"Chern Semimetal and the Quantized Anomalous Hall Effect in HgCr2Se4","Xu, Gang; Weng, Hongming; Wang, Zhijun; Dai, Xi; Fang, Zhong","","","","PHYSICAL REVIEW LETTERS","OCT 27 2011","2011","107","18","","","","","","186806","10.1103/PhysRevLett.107.186806","","","673","74.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17","29","45","84","133","143","130","90","0"
"A stable three-dimensional topological Dirac semimetal Cd3As2","Liu, Z. K.; Jiang, J.; Zhou, B.; Wang, Z. J.; Zhang, Y.; Weng, H. M.; Prabhakaran, D.; Mo, S-K.; Peng, H.; Dudin, P.; Kim, T.; Hoesch, M.; Fang, Z.; Dai, X.; Shen, Z. X.; Feng, D. L.; Hussain, Z.; Chen, Y. L.","","","","NATURE MATERIALS","JUL 2014","2014","13","7","","","","677","681","","10.1038/NMAT3990","","","668","111.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","89","138","168","183","79","0"
"Observation of the Chiral-Anomaly-Induced Negative Magnetoresistance in 3D Weyl Semimetal TaAs","Huang, Xiaochun; Zhao, Lingxiao; Long, Yujia; Wang, Peipei; Chen, Dong; Yang, Zhanhai; Liang, Hui; Xue, Mianqi; Weng, Hongming; Fang, Zhong; Dai, Xi; Chen, Genfu","","","","PHYSICAL REVIEW X","AUG 24 2015","2015","5","3","","","","","","031023","10.1103/PhysRevX.5.031023","","","657","131.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","145","201","195","95","0"
"Spin-orbit gap of graphene: First-principles calculations","Yao, Yugui; Ye, Fei; Qi, Xiao-Liang; Zhang, Shou-Cheng; Fang, Zhong","","","","PHYSICAL REVIEW B","JAN 2007","2007","75","4","","","","","","041401","10.1103/PhysRevB.75.041401","","","591","45.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11","13","25","27","49","62","49","48","58","69","75","65","35","0"
"Competing orders and spin-density-wave instability in La(O(1-x)F(x)) FeAs","Dong, J.; Zhang, H. J.; Xu, G.; Li, Z.; Li, G.; Hu, W. Z.; Wu, D.; Chen, G. F.; Dai, X.; Luo, J. L.; Fang, Z.; Wang, N. L.","","","","EPL","2008","2008","83","2","","","","","","27006","10.1209/0295-5075/83/27006","","","570","47.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85","139","83","63","38","43","27","21","26","18","16","11","0"
"Experimental Demonstration of Topological Surface States Protected by Time-Reversal Symmetry","Zhang, Tong; Cheng, Peng; Chen, Xi; Jia, Jin-Feng; Ma, Xucun; He, Ke; Wang, Lili; Zhang, Haijun; Dai, Xi; Fang, Zhong; Xie, Xincheng; Xue, Qi-Kun","","","","PHYSICAL REVIEW LETTERS","DEC 31 2009","2009","103","26","","","","","","266803","10.1103/PhysRevLett.103.266803","","","496","45.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","51","76","68","57","66","56","40","37","16","0"
"The anomalous Hall effect and magnetic monopoles in momentum space","Fang, Z; Nagaosa, N; Takahashi, KS; Asamitsu, A; Mathieu, R; Ogasawara, T; Yamada, H; Kawasaki, M; Tokura, Y; Terakura, K","","","","SCIENCE","OCT 3 2003","2003","302","5642","","","","92","95","","10.1126/science.1089408","","","483","28.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","27","35","28","31","26","26","23","27","22","25","40","40","37","42","37","0"
"Observation of Weyl nodes in TaAs","Lv, B. Q.; Xu, N.; Weng, H. M.; Ma, J. Z.; Richard, P.; Huang, X. C.; Zhao, L. X.; Chen, G. F.; Matt, C. E.; Bisti, F.; Strocov, V. N.; Mesot, J.; Fang, Z.; Dai, X.; Qian, T.; Shi, M.; Ding, H.","","","","NATURE PHYSICS","SEP 2015","2015","11","9","","","","724","+","","10.1038/NPHYS3426","","","478","95.60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","126","145","114","72","0"
"Model Hamiltonian for topological insulators","Liu, Chao-Xing; Qi, Xiao-Liang; Zhang, HaiJun; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng","","","","PHYSICAL REVIEW B","JUL 26 2010","2010","82","4","","","","","","045122","10.1103/PhysRevB.82.045122","","","439","43.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","33","53","47","72","53","56","49","51","23","0"
"Quantum anomalous Hall effect in Hg1-yMnyTe quantum wells","Liu, Chao-Xing; Qi, Xiao-Liang; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng","","","","PHYSICAL REVIEW LETTERS","OCT 3 2008","2008","101","14","","","","","","146802","10.1103/PhysRevLett.101.146802","","","352","29.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","9","18","30","36","40","49","50","42","47","26","0"
"Topological Node-Line Semimetal and Dirac Semimetal State in Antiperovskite Cu3PdN","Yu, Rui; Weng, Hongming; Fang, Zhong; Dai, Xi; Hu, Xiao","","","","PHYSICAL REVIEW LETTERS","JUL 17 2015","2015","115","3","","","","","","036807","10.1103/PhysRevLett.115.036807","","","341","68.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","55","100","113","66","0"
"Oscillatory crossover from two-dimensional to three-dimensional topological insulators","Liu, Chao-Xing; Zhang, HaiJun; Yan, Binghai; Qi, Xiao-Liang; Frauenheim, Thomas; Dai, Xi; Fang, Zhong; Zhang, Shou-Cheng","","","","PHYSICAL REVIEW B","JAN 2010","2010","81","4","","","","","","041307","10.1103/PhysRevB.81.041307","","","312","31.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","30","38","37","40","40","31","39","26","12","0"
"Topological node-line semimetal in three-dimensional graphene networks","Weng, Hongming; Liang, Yunye; Xu, Qiunan; Yu, Rui; Fang, Zhong; Dai, Xi; Kawazoe, Yoshiyuki","","","","PHYSICAL REVIEW B","JUL 8 2015","2015","92","4","","","","","","045108","10.1103/PhysRevB.92.045108","","","292","58.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","51","86","99","47","0"
"Landau Quantization of Topological Surface States in Bi2Se3","Cheng, Peng; Song, Canli; Zhang, Tong; Zhang, Yanyi; Wang, Yilin; Jia, Jin-Feng; Wang, Jing; Wang, Yayu; Zhu, Bang-Fen; Chen, Xi; Ma, Xucun; He, Ke; Wang, Lili; Dai, Xi; Fang, Zhong; Xie, Xincheng; Qi, Xiao-Liang; Liu, Chao-Xing; Zhang, Shou-Cheng; Xue, Qi-Kun","","","","PHYSICAL REVIEW LETTERS","AUG 9 2010","2010","105","7","","","","","","076801","10.1103/PhysRevLett.105.076801","","","272","27.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","30","54","47","35","36","20","16","18","9","0"
"Orbital-state-mediated phase-control of manganites","Konishi, Y; Fang, Z; Izumi, M; Manako, T; Kasai, M; Kuwahara, H; Kawasaki, M; Terakura, K; Tokura, Y","","","","JOURNAL OF THE PHYSICAL SOCIETY OF JAPAN","DEC 1999","1999","68","12","","","","3790","3793","","10.1143/JPSJ.68.3790","","","269","12.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","19","13","21","14","15","13","12","17","20","12","11","16","13","12","15","16","10","10","5","0"
"Absence of a Holelike Fermi Surface for the Iron-Based K0.8Fe1.7Se2 Superconductor Revealed by Angle-Resolved Photoemission Spectroscopy","Qian, T.; Wang, X. -P.; Jin, W. -C.; Zhang, P.; Richard, P.; Xu, G.; Dai, X.; Fang, Z.; Guo, J. -G.; Chen, X. -L.; Ding, H.","","","","PHYSICAL REVIEW LETTERS","MAY 3 2011","2011","106","18","","","","","","187001","10.1103/PhysRevLett.106.187001","","","263","29.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","58","51","27","27","26","23","20","8","0"
"Phase diagram of tetragonal manganites","Fang, Z; Solovyev, IV; Terakura, K","","","","PHYSICAL REVIEW LETTERS","APR 3 2000","2000","84","14","","","","3169","3172","","10.1103/PhysRevLett.84.3169","","","260","13.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","10","17","13","10","15","13","15","13","16","11","22","12","13","15","18","16","8","7","0"
"First-principles studies of the three-dimensional strong topological insulators Bi2Te3, Bi2Se3 and Sb2Te3","Zhang, Wei; Yu, Rui; Zhang, Hai-Jun; Dai, Xi; Fang, Zhong","","","","NEW JOURNAL OF PHYSICS","JUN 17 2010","2010","12","","","","","","","065013","10.1088/1367-2630/12/6/065013","","","258","25.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","25","30","41","27","27","33","26","30","15","0"
