AUTHOR IDENTIFIERS: (C-4098-2017)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Large Quantum Superpositions and Interference of Massive Nanometer-Sized Objects","Romero-Isart, O.; Pflanzer, A. C.; Blaser, F.; Kaltenbaek, R.; Kiesel, N.; Aspelmeyer, M.; Cirac, J. I.","","","","PHYSICAL REVIEW LETTERS","JUL 7 2011","2011","107","2","","","","","","020405","10.1103/PhysRevLett.107.020405","","","222","24.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","23","23","37","27","33","30","27","17"
"Demonstration of an ultracold micro-optomechanical oscillator in a cryogenic cavity","Groeblacher, Simon; Hertzberg, Jared B.; Vanner, Michael R.; Cole, Garrett D.; Gigan, Sylvain; Schwab, K. C.; Aspelmeyer, Markus","","","","NATURE PHYSICS","JUL 2009","2009","5","7","","","","485","488","","10.1038/NPHYS1301","","","217","19.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","34","35","32","32","19","18","13","14","9","2"
"An experimental test of non-local realism","Groeblacher, Simon; Paterek, Tomasz; Kaltenbaek, Rainer; Brukner, Caslav; Zukowski, Marek; Aspelmeyer, Markus; Zeilinger, Anton","","","","NATURE","APR 19 2007","2007","446","7138","","","","871","875","","10.1038/nature05677","","","210","16.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","19","33","20","13","19","24","15","8","13","21","15","1"
"Quantum optomechanics","Aspelmeyer, Markus; Meystre, Pierre; Schwab, Keith","","","","PHYSICS TODAY","JUL 2012","2012","65","7","","","","29","35","","10.1063/PT.3.1640","","","203","25.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","40","35","27","22","25","31","18"
"Quantum optomechanics-throwing a glance [Invited]","Aspelmeyer, M.; Groeblacher, S.; Hammerer, K.; Kiesel, N.","","","","JOURNAL OF THE OPTICAL SOCIETY OF AMERICA B-OPTICAL PHYSICS","JUN 2010","2010","27","6","","","","A189","A197","","10.1364/JOSAB.27.00A189","","","198","19.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","30","48","31","31","15","12","13","12","3"
"Creating and probing multipartite macroscopic entanglement with light","Paternostro, M.; Vitali, D.; Gigan, S.; Kim, M. S.; Brukner, C.; Eisert, J.; Aspelmeyer, M.","","","","PHYSICAL REVIEW LETTERS","DEC 21 2007","2007","99","25","","","","","","250401","10.1103/PhysRevLett.99.250401","","","183","14.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","12","6","19","16","29","16","13","15","21","16","11"
"Communications - Quantum teleportation across the Danube","Ursin, R; Jennewein, T; Aspelmeyer, M; Kaltenbaek, R; Lindenthal, M; Walther, P; Zeilinger, A","","","","NATURE","AUG 19 2004","2004","430","7002","","","","849","849","","10.1038/430849a","","","168","10.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14","6","12","9","16","18","6","15","13","11","9","12","8","9","9"
"Tenfold reduction of Brownian noise in high-reflectivity optical coatings","Cole, Garrett D.; Zhang, Wei; Martin, Michael J.; Ye, Jun; Aspelmeyer, Markus","","","","NATURE PHOTONICS","AUG 2013","2013","7","8","","","","644","650","","10.1038/NPHOTON.2013.174","","","162","23.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","24","34","27","27","34","12"
"Cavity cooling of an optically levitated submicron particle","Kiesel, Nikolai; Blaser, Florian; Delic, Uros; Grass, David; Kaltenbaek, Rainer; Aspelmeyer, Markus","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","AUG 27 2013","2013","110","35","","","","14180","14185","","10.1073/pnas.1309167110","","","159","22.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","19","26","34","30","30","16"
"Pulsed quantum optomechanics","Vanner, M. R.; Pikovski, I.; Cole, G. D.; Kim, M. S.; Brukner, C.; Hammerer, K.; Milburn, G. J.; Aspelmeyer, M.","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","SEP 27 2011","2011","108","39","","","","16182","16187","","10.1073/pnas.1105098108","","","148","16.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","12","21","19","18","22","20","21","10"
