AUTHOR IDENTIFIERS: (G-7057-2012)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Doping a Mott insulator: Physics of high-temperature superconductivity","Lee, PA; Nagaosa, N; Wen, XG","","","","REVIEWS OF MODERN PHYSICS","JAN-MAR 2006","2006","78","1","","","","17","85","","10.1103/RevModPhys.78.17","","","2168","154.86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","114","132","143","129","182","154","160","164","186","219","189","207","137","0"
"Orbital physics in transition-metal oxides","Tokura, Y; Nagaosa, N","","","","SCIENCE","APR 21 2000","2000","288","5465","","","","462","468","","10.1126/science.288.5465.462","","","1650","82.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","61","79","79","88","94","107","89","101","80","96","92","88","92","90","83","87","90","97","49","0"
"Anomalous Hall effect","Nagaosa, Naoto; Sinova, Jairo; Onoda, Shigeki; MacDonald, A. H.; Ong, N. P.","","","","REVIEWS OF MODERN PHYSICS","MAY 13 2010","2010","82","2","","","","1539","1592","","10.1103/RevModPhys.82.1539","","","1454","145.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","84","94","135","133","177","189","207","232","181","0"
"Dissipationless quantum spin current at room temperature","Murakami, S; Nagaosa, N; Zhang, SC","","","","SCIENCE","SEP 5 2003","2003","301","5638","","","","1348","1351","","10.1126/science.1087128","","","1395","82.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","38","117","149","131","151","104","104","74","80","76","65","65","68","69","60","41","0"
"Spin current and magnetoelectric effect in noncollinear magnets","Katsura, H; Nagaosa, N; Balatsky, AV","","","","PHYSICAL REVIEW LETTERS","JUL 29 2005","2005","95","5","","","","","","057205","10.1103/PhysRevLett.95.057205","","","1371","91.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","28","60","96","124","114","111","122","95","129","120","111","109","92","58","0"
"Real-space observation of a two-dimensional skyrmion crystal","Yu, X. Z.; Onose, Y.; Kanazawa, N.; Park, J. H.; Han, J. H.; Matsui, Y.; Nagaosa, N.; Tokura, Y.","","","","NATURE","JUN 17 2010","2010","465","7300","","","","901","904","","10.1038/nature09124","","","1270","127.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","38","54","90","115","160","193","228","240","142","0"
"Emergent phenomena at oxide interfaces","Hwang, H. Y.; Iwasa, Y.; Kawasaki, M.; Keimer, B.; Nagaosa, N.; Tokura, Y.","","","","NATURE MATERIALS","FEB 2012","2012","11","2","","","","103","113","","10.1038/NMAT3223","","","1231","153.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","46","128","184","187","195","194","190","107","0"
"Topological properties and dynamics of magnetic skyrmions","Nagaosa, Naoto; Tokura, Yoshinori","","","","NATURE NANOTECHNOLOGY","DEC 2013","2013","8","12","","","","899","911","","10.1038/NNANO.2013.243","","","1032","147.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","41","132","163","221","291","183","0"
"NORMAL-STATE PROPERTIES OF THE UNIFORM RESONATING-VALENCE-BOND STATE","NAGAOSA, N; LEE, PA","","","","PHYSICAL REVIEW LETTERS","MAY 14 1990","1990","64","20","","","","2450","2453","","10.1103/PhysRevLett.64.2450","","","526","17.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","48","47","53","46","33","35","24","19","23","25","26","16","22","16","16","8","6","6","4","9","7","1","5","2","6","6","7","2","3","0"
"GAUGE-THEORY OF THE NORMAL STATE OF HIGH-TC SUPERCONDUCTORS","LEE, PA; NAGAOSA, N","","","","PHYSICAL REVIEW B","SEP 1 1992","1992","46","9","","","","5621","5639","","10.1103/PhysRevB.46.5621","","","501","17.89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","35","39","40","21","13","17","31","26","21","21","17","20","23","19","15","15","18","16","12","12","8","7","11","10","7","6","0"
"The anomalous Hall effect and magnetic monopoles in momentum space","Fang, Z; Nagaosa, N; Takahashi, KS; Asamitsu, A; Mathieu, R; Ogasawara, T; Yamada, H; Kawasaki, M; Tokura, Y; Terakura, K","","","","SCIENCE","OCT 3 2003","2003","302","5642","","","","92","95","","10.1126/science.1089408","","","483","28.41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","27","35","28","31","26","26","23","27","22","25","40","40","37","42","37","0"
"Spin chirality, Berry phase, and anomalous Hall effect in a frustrated ferromagnet","Taguchi, Y; Oohara, Y; Yoshizawa, H; Nagaosa, N; Tokura, Y","","","","SCIENCE","MAR 30 2001","2001","291","5513","","","","2573","2576","","10.1126/science.1058161","","","479","25.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","22","30","21","29","27","32","23","29","28","27","17","15","26","28","36","47","25","0"
