AUTHOR: (Bernevig, B. Andrei)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Zoology of fractional Chern insulators","Wu, Yang-Le; Bernevig, B. Andrei; Regnault, N.","","","","PHYSICAL REVIEW B","FEB 14 2012","2012","85","7","","","","","","075116","10.1103/PhysRevB.85.075116","","","98","12.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","19","15","20","4","8","10","2"
"Entanglement Spectrum of a Disordered Topological Chern Insulator","Prodan, Emil; Hughes, Taylor L.; Bernevig, B. Andrei","","","","PHYSICAL REVIEW LETTERS","SEP 7 2010","2010","105","11","","","","","","115501","10.1103/PhysRevLett.105.115501","","","97","9.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","18","12","15","9","8","7","12","3"
"Electric multipole moments, topological multipole moment pumping, and chiral hinge states in crystalline insulators","Benalcazar, Wladimir A.; Bernevig, B. Andrei; Hughes, Taylor L.","","","","PHYSICAL REVIEW B","DEC 11 2017","2017","96","24","","","","","","245115","10.1103/PhysRevB.96.245115","","","96","32.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","45","49"
"Functional renormalization-group study of the doping dependence of pairing symmetry in the iron pnictide superconductors","Thomale, Ronny; Platt, Christian; Hu, Jiangping; Honerkamp, Carsten; Bernevig, B. Andrei","","","","PHYSICAL REVIEW B","NOV 2009","2009","80","18","","","","","","180505","10.1103/PhysRevB.80.180505","","","95","8.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","25","12","14","9","4","5","5","2","2"
"Experimental consequences of the s-wave cos(k(x))cos(k(y)) superconductivity in the iron pnictides","Parish, Meera M.; Hu, Jiangping; Bernevig, B. Andrei","","","","PHYSICAL REVIEW B","OCT 2008","2008","78","14","","","","","","144514","10.1103/PhysRevB.78.144514","","","94","7.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","40","16","14","4","9","5","3","1","0","0","0"
"Emergent many-body translational symmetries of Abelian and non-Abelian fractionally filled topological insulators","Bernevig, B. Andrei; Regnault, N.","","","","PHYSICAL REVIEW B","FEB 27 2012","2012","85","7","","","","","","075128","10.1103/PhysRevB.85.075128","","","89","11.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","22","13","19","5","5","9","1"
"Large-Chern-Number Quantum Anomalous Hall Effect in Thin-Film Topological Crystalline Insulators","Fang, Chen; Gilbert, Matthew J.; Bernevig, B. Andrei","","","","PHYSICAL REVIEW LETTERS","JAN 27 2014","2014","112","4","","","","","","046801","10.1103/PhysRevLett.112.046801","","","88","14.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","19","25","11","12","5"
"Nonlocal Order in Gapless Systems: Entanglement Spectrum in Spin Chains","Thomale, Ronny; Arovas, D. P.; Bernevig, B. Andrei","","","","PHYSICAL REVIEW LETTERS","SEP 9 2010","2010","105","11","","","","","","116805","10.1103/PhysRevLett.105.116805","","","88","8.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","18","11","12","10","10","10","7","7","2"
"Bulk-edge correspondence in entanglement spectra","Chandran, Anushya; Hermanns, M.; Regnault, N.; Bernevig, B. Andrei","","","","PHYSICAL REVIEW B","NOV 22 2011","2011","84","20","","","","","","205136","10.1103/PhysRevB.84.205136","","","87","9.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","13","15","10","9","12","8","8"
"Robustness of s-Wave Pairing in Electron-Overdoped A(1-y)Fe(2-x)Se(2) (A = K, Cs)","Fang, Chen; Wu, Yang-Le; Thomale, Ronny; Bernevig, B. Andrei; Hu, Jiangping","","","","PHYSICAL REVIEW X","SEP 15 2011","2011","1","1","","","","","","011009","10.1103/PhysRevX.1.011009","","","79","8.78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","21","19","8","9","9","4","5","1"
