AUTHOR IDENTIFIERS: (F-9230-2011)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"The effect of substrates on the Raman spectrum of graphene: Graphene-on-sapphire and graphene-on-glass","Calizo, Irene; Bao, Wenzhong; Miao, Feng; Lau, Chun Ning; Balandin, Alexander A.","","","","APPLIED PHYSICS LETTERS","NOV 12 2007","2007","91","20","","","","","","201904","10.1063/1.2805024","","","154","11.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","19","20","18","27","14","11","9","4","10","4","8"
"Ultraviolet Raman microscopy of single and multilayer graphene","Calizo, Irene; Bejenari, Igor; Rahman, Muhammad; Liu, Guanxiong; Balandin, Alexander A.","","","","JOURNAL OF APPLIED PHYSICS","AUG 15 2009","2009","106","4","","","","","","043509","10.1063/1.3197065","","","152","13.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","16","24","20","19","13","15","10","14","7"
"Thermal conduction in AlxGa1-xN alloys and thin films","Liu, WL; Balandin, AA","","","","JOURNAL OF APPLIED PHYSICS","APR 1 2005","2005","97","7","","","","","","073710","10.1063/1.1868876","","","148","9.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","5","12","7","8","12","14","14","12","15","15","12","7","5"
"High-temperature quenching of electrical resistance in graphene interconnects","Shao, Q.; Liu, G.; Teweldebrhan, D.; Balandin, A. A.","","","","APPLIED PHYSICS LETTERS","MAY 19 2008","2008","92","20","","","","","","202108","10.1063/1.2927371","","","147","12.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","11","17","21","15","11","15","10","14","11","6"
"Thermal conductivity of diamond-like carbon films","Shamsa, M.; Liu, W. L.; Balandin, A. A.; Casiraghi, C.; Milne, W. I.; Ferrari, A. C.","","","","APPLIED PHYSICS LETTERS","OCT 16 2006","2006","89","16","","","","","","161921","10.1063/1.2362601","","","137","9.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","10","17","11","6","10","12","13","10","10","18","8"
"Variable temperature Raman microscopy as a nanometrology tool for graphene layers and graphene-based devices","Calizo, I.; Miao, F.; Bao, W.; Lau, C. N.; Balandin, A. A.","","","","APPLIED PHYSICS LETTERS","AUG 13 2007","2007","91","7","","","","","","071913","10.1063/1.2771379","","","135","10.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","12","23","20","20","6","11","6","4","7","9","6"
"Interface and confined optical phonons in wurtzite nanocrystals","Fonoberov, VA; Balandin, AA","","","","PHYSICAL REVIEW B","DEC 2004","2004","70","23","","","","","","233205","10.1103/PhysRevB.70.233205","","","134","8.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","17","9","12","17","8","8","9","7","9","8","4","7","2"
"Crystal symmetry breaking in few-quintuple Bi2Te3 films: Applications in nanometrology of topological insulators","Shahil, K. M. F.; Hossain, M. Z.; Teweldebrhan, D.; Balandin, A. A.","","","","APPLIED PHYSICS LETTERS","APR 12 2010","2010","96","15","","","","","","153103","10.1063/1.3396190","","","124","12.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19","27","15","15","11","9","15","5","5"
"Heat conduction in graphene: experimental study and theoretical interpretation","Ghosh, S.; Nika, D. L.; Pokatilov, E. P.; Balandin, A. A.","","","","NEW JOURNAL OF PHYSICS","SEP 30 2009","2009","11","","","","","","","095012","10.1088/1367-2630/11/9/095012","","","118","10.73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","23","20","16","12","8","9","14","5","3"
"Atomically-thin crystalline films and ribbons of bismuth telluride","Teweldebrhan, Desalegne; Goyal, Vivek; Rahman, Muhammad; Balandin, Alexander A.","","","","APPLIED PHYSICS LETTERS","FEB 1 2010","2010","96","5","","","","","","053107","10.1063/1.3280078","","","110","11.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","29","19","15","8","9","7","6","6","1"
"Mechanically-exfoliated stacks of thin films of Bi2Te3 topological insulators with enhanced thermoelectric performance","Goyal, V.; Teweldebrhan, D.; Balandin, A. A.","","","","APPLIED PHYSICS LETTERS","SEP 27 2010","2010","97","13","","","","","","133117","10.1063/1.3494529","","","109","10.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13","23","9","17","10","14","8","11","2"
"Radiative lifetime of excitons in ZnO nanocrystals: The dead-layer effect","Fonoberov, VA; Balandin, AA","","","","PHYSICAL REVIEW B","NOV 2004","2004","70","19","","","","","","195410","10.1103/PhysRevB.70.195410","","","107","6.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","8","8","10","7","14","13","9","6","6","7","5","5","0","2"
"Nanophononics: Phonon engineering in nanostructures and nanodevices","Balandin, AA","","","","JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY","JUL 2005","2005","5","7","","","","1015","1022","","10.1166/jnn.2005.175","","","105","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","3","5","9","7","5","13","15","10","10","4","11","1"
"Low-frequency electronic noise in the double-gate single-layer graphene transistors","Liu, G.; Stillman, W.; Rumyantsev, S.; Shao, Q.; Shur, M.; Balandin, A. A.","","","","APPLIED PHYSICS LETTERS","JUL 20 2009","2009","95","3","","","","","","033103","10.1063/1.3180707","","","99","9.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11","16","13","12","9","8","9","10","10","0"
"Electrical and noise characteristics of graphene field-effect transistors: ambient effects, noise sources and physical mechanisms","Rumyantsev, S.; Liu, G.; Stillman, W.; Shur, M.; Balandin, A. A.","","","","JOURNAL OF PHYSICS-CONDENSED MATTER","OCT 6 2010","2010","22","39","","","","","","395302","10.1088/0953-8984/22/39/395302","","","93","9.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","10","21","4","9","14","7","9","2"
"Growth of large-area graphene films from metal-carbon melts","Amini, Shaahin; Garay, Javier; Liu, Guanxiong; Balandin, Alexander A.; Abbaschian, Reza","","","","JOURNAL OF APPLIED PHYSICS","NOV 1 2010","2010","108","9","","","","","","094321","10.1063/1.3498815","","","89","8.90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","11","11","13","6","9","12","9"
