IDENTIFICADORES DE AUTOR: (D-8237-2012)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Colloquium: Topological insulators","Hasan, M. Z.; Kane, C. L.","","","","REVIEWS OF MODERN PHYSICS","NOV 8 2010","2010","82","4","","","","3045","3067","","10.1103/RevModPhys.82.3045","","","8565","856.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","338","678","827","995","1117","1267","1287","1241","797","1"
"Observation of a large-gap topological-insulator class with a single Dirac cone on the surface","Xia, Y.; Qian, D.; Hsieh, D.; Wray, L.; Pal, A.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.","","","","NATURE PHYSICS","JUN 2009","2009","5","6","","","","398","402","","10.1038/NPHYS1274","","","2253","204.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","146","217","290","277","246","250","245","234","217","112","0"
"A topological Dirac insulator in a quantum spin Hall phase","Hsieh, D.; Qian, D.; Wray, L.; Xia, Y.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.","","","","NATURE","APR 24 2008","2008","452","7190","","","","970","U5","","10.1038/nature06843","","","2056","171.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","71","152","187","244","241","243","211","222","194","160","118","0"
"A tunable topological insulator in the spin helical Dirac transport regime","Hsieh, D.; Xia, Y.; Qian, D.; Wray, L.; Dil, J. H.; Meier, F.; Osterwalder, J.; Patthey, L.; Checkelsky, J. G.; Ong, N. P.; Fedorov, A. V.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.","","","","NATURE","AUG 27 2009","2009","460","7259","","","","1101","U59","","10.1038/nature08234","","","1241","112.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","78","120","161","154","152","127","140","134","107","61","0"
"Observation of Unconventional Quantum Spin Textures in Topological Insulators","Hsieh, D.; Xia, Y.; Wray, L.; Qian, D.; Pal, A.; Dil, J. H.; Osterwalder, J.; Meier, F.; Bihlmayer, G.; Kane, C. L.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.","","","","SCIENCE","FEB 13 2009","2009","323","5916","","","","919","922","","10.1126/science.1167733","","","801","72.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","85","94","110","92","79","91","67","58","59","36","0"
"Topological surface states protected from backscattering by chiral spin texture","Roushan, Pedram; Seo, Jungpil; Parker, Colin V.; Hor, Y. S.; Hsieh, D.; Qian, Dong; Richardella, Anthony; Hasan, M. Z.; Cava, R. J.; Yazdani, Ali","","","","NATURE","AUG 27 2009","2009","460","7259","","","","1106","U64","","10.1038/nature08308","","","656","59.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","47","54","104","86","66","70","73","66","55","31","0"
"Observation of Time-Reversal-Protected Single-Dirac-Cone Topological-Insulator States in Bi2Te3 and Sb2Te3","Hsieh, D.; Xia, Y.; Qian, D.; Wray, L.; Meier, F.; Dil, J. H.; Osterwalder, J.; Patthey, L.; Fedorov, A. V.; Lin, H.; Bansil, A.; Grauer, D.; Hor, Y. S.; Cava, R. J.; Hasan, M. Z.","","","","PHYSICAL REVIEW LETTERS","OCT 2 2009","2009","103","14","","","","","","146401","10.1103/PhysRevLett.103.146401","","","605","55.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","61","74","70","69","72","72","70","56","32","0"
"Random-coil behavior and the dimensions of chemically unfolded proteins","Kohn, JE; Millett, IS; Jacob, J; Zagrovic, B; Dillon, TM; Cingel, N; Dothager, RS; Seifert, S; Thiyagarajan, P; Sosnick, TR; Hasan, MZ; Pande, VS; Ruczinski, I; Doniach, S; Plaxco, KW","","","","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","AUG 24 2004","2004","101","34","","","","12491","12496","","10.1073/pnas.0403643101","","","438","27.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","19","36","29","40","29","36","34","30","23","27","25","31","33","29","15","0"
"p-type Bi2Se3 for topological insulator and low-temperature thermoelectric applications","Hor, Y. S.; Richardella, A.; Roushan, P.; Xia, Y.; Checkelsky, J. G.; Yazdani, A.; Hasan, M. Z.; Ong, N. P.; Cava, R. J.","","","","PHYSICAL REVIEW B","MAY 2009","2009","79","19","","","","","","195208","10.1103/PhysRevB.79.195208","","","410","37.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","27","31","52","46","58","42","44","40","35","28","0"
"Half-Heusler ternary compounds as new multifunctional experimental platforms for topological quantum phenomena","Lin, Hsin; Wray, L. Andrew; Xia, Yuqi; Xu, Suyang; Jia, Shuang; Cava, Robert J.; Bansil, Arun; Hasan, M. Zahid","","","","NATURE MATERIALS","JUL 2010","2010","9","7","","","","546","549","","10.1038/NMAT2771","","","387","38.70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","45","45","51","38","43","44","36","47","21","0"
"A topological insulator surface under strong Coulomb, magnetic and disorder perturbations","Wray, L. Andrew; Xu, Su-Yang; Xia, Yuqi; Hsieh, David; Fedorov, Alexei V.; Hor, Yew San; Cava, Robert J.; Bansil, Arun; Lin, Hsin; Hasan, M. Zahid","","","","NATURE PHYSICS","JAN 2011","2011","7","1","","","","32","37","","10.1038/NPHYS1838","","","347","38.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","46","51","46","39","47","45","31","18","0"
"Observation of a topological crystalline insulator phase and topological phase transition in Pb1-xSnxTe","Xu, Su-Yang; Liu, Chang; Alidoust, N.; Neupane, M.; Qian, D.; Belopolski, I.; Denlinger, J. D.; Wang, Y. J.; Lin, H.; Wray, L. A.; Landolt, G.; Slomski, B.; Dil, J. H.; Marcinkova, A.; Morosan, E.; Gibson, Q.; Sankar, R.; Chou, F. C.; Cava, R. J.; Bansil, A.; Hasan, M. Z.","","","","NATURE COMMUNICATIONS","NOV 2012","2012","3","","","","","","","1192","10.1038/ncomms2191","","","339","42.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","60","59","49","54","49","34","0"
"Three-Dimensional Topological Insulators","Hasan, M. Zahid; Moore, Joel E.","","","Langer, JS","ANNUAL REVIEW OF CONDENSED MATTER PHYSICS, VOL 2","2011","2011","2","","","","","55","78","","10.1146/annurev-conmatphys-062910-140432","","","297","33.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","40","41","44","41","43","36","23","19","0"
"Topological Phase Transition and Texture Inversion in a Tunable Topological Insulator","Xu, Su-Yang; Xia, Y.; Wray, L. A.; Jia, S.; Meier, F.; Dil, J. H.; Osterwalder, J.; Slomski, B.; Bansil, A.; Lin, H.; Cava, R. J.; Hasan, M. Z.","","","","SCIENCE","APR 29 2011","2011","332","6029","","","","560","564","","10.1126/science.1201607","","","288","32.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","33","49","34","43","42","27","28","23","0"
"Observation of topological order in a superconducting doped topological insulator","Wray, L. Andrew; Xu, Su-Yang; Xia, Yuqi; Hor, Yew San; Qian, Dong; Fedorov, Alexei V.; Lin, Hsin; Bansil, Arun; Cava, Robert J.; Hasan, M. Zahid","","","","NATURE PHYSICS","NOV 2010","2010","6","11","","","","855","859","","10.1038/NPHYS1762","","","268","26.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","29","38","31","27","32","32","31","30","17","0"
"Development of ferromagnetism in the doped topological insulator Bi2-xMnxTe3","Hor, Y. S.; Roushan, P.; Beidenkopf, H.; Seo, J.; Qu, D.; Checkelsky, J. G.; Wray, L. A.; Hsieh, D.; Xia, Y.; Xu, S. -Y.; Qian, D.; Hasan, M. Z.; Ong, N. P.; Yazdani, A.; Cava, R. J.","","","","PHYSICAL REVIEW B","MAY 15 2010","2010","81","19","","","","","","195203","10.1103/PhysRevB.81.195203","","","252","25.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","20","29","27","41","29","36","27","17","20","0"
"Hedgehog spin texture and Berry's phase tuning in a magnetic topological insulator","Xu, Su-Yang; Neupane, Madhab; Liu, Chang; Zhang, Duming; Richardella, Anthony; Wray, L. Andrew; Alidoust, Nasser; Leandersson, Mats; Balasubramanian, Thiagarajan; Sanchez-Barriga, Jaime; Rader, Oliver; Landolt, Gabriel; Slomski, Bartosz; Dil, Jan Hugo; Osterwalder, Juerg; Chang, Tay-Rong; Jeng, Horng-Tay; Lin, Hsin; Bansil, Arun; Samarth, Nitin; Hasan, M. Zahid","","","","NATURE PHYSICS","AUG 2012","2012","8","8","","","","616","622","","10.1038/NPHYS2351","","","225","28.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","27","33","41","47","30","31","14","0"
"Surface electronic structure of the topological Kondo-insulator candidate correlated electron system SmB6","Neupane, M.; Alidoust, N.; Xu, S. -Y.; Kondo, T.; Ishida, Y.; Kim, D. J.; Liu, Chang; Belopolski, I.; Jo, Y. J.; Chang, T. -R.; Jeng, H. -T.; Durakiewicz, T.; Balicas, L.; Lin, H.; Bansil, A.; Shin, S.; Fisk, Z.; Hasan, M. Z.","","","","NATURE COMMUNICATIONS","DEC 2013","2013","4","","","","","","","2991","10.1038/ncomms3991","","","207","29.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","26","45","50","32","35","18","0"
