IDENTIFICADORES DE AUTOR: (A-7122-2008)
Tempo estipulado=Todos os anos. Índices=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, ESCI.

"Título","Autores","Autorias compartilhadas","Editores","Editores de livros","Título da fonte","Data de publicação","Ano da publicação","Volume","Edição","Número da edição","Suplemento","Edição especial","Página inicial","Página final","Número do artigo","DOI","Título da conferência","Data da conferência","Total de citações","Média por ano","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"Electron-Electron Interactions in Graphene: Current Status and Perspectives","Kotov, Valeri N.; Uchoa, Bruno; Pereira, Vitor M.; Guinea, F.; Castro Neto, A. H.","","","","REVIEWS OF MODERN PHYSICS","JUL 19 2012","2012","84","3","","","","1067","1125","","10.1103/RevModPhys.84.1067","","","665","83.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","51","84","94","89","99","98","79","46","0"
"Cloning of Dirac fermions in graphene superlattices","Ponomarenko, L. A.; Gorbachev, R. V.; Yu, G. L.; Elias, D. C.; Jalil, R.; Patel, A. A.; Mishchenko, A.; Mayorov, A. S.; Woods, C. R.; Wallbank, J. R.; Mucha-Kruczynski, M.; Piot, B. A.; Potemski, M.; Grigorieva, I. V.; Novoselov, K. S.; Guinea, F.; Fal'ko, V. I.; Geim, A. K.","","","","NATURE","MAY 30 2013","2013","497","7451","","","","594","597","","10.1038/nature12187","","","555","79.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","107","100","90","90","94","47","0"
"Missing Atom as a Source of Carbon Magnetism","Ugeda, M. M.; Brihuega, I.; Guinea, F.; Gomez-Rodriguez, J. M.","","","","PHYSICAL REVIEW LETTERS","MAR 5 2010","2010","104","9","","","","","","096804","10.1103/PhysRevLett.104.096804","","","493","49.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","46","80","52","62","62","51","43","45","37","0"
"Gauge fields in graphene","Vozmediano, M. A. H.; Katsnelson, M. I.; Guinea, F.","","","","PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS","NOV 2010","2010","496","4-5","","","","109","148","","10.1016/j.physrep.2010.07.003","","","491","49.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","35","61","71","53","59","61","62","48","34","0"
"Electronic states and Landau levels in graphene stacks","Guinea, F.; Castro Neto, A. H.; Peres, N. M. R.","","","","PHYSICAL REVIEW B","JUN 2006","2006","73","24","","","","","","245426","10.1103/PhysRevB.73.245426","","","466","33.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","38","34","33","48","53","44","57","33","29","31","27","26","9","0"
"Periodically rippled graphene: Growth and spatially resolved electronic structure","Vazquez de Parga, A. L.; Calleja, F.; Borca, B.; Passeggi, M. C. G., Jr.; Hinarejos, J. J.; Guinea, F.; Miranda, R.","","","","PHYSICAL REVIEW LETTERS","FEB 8 2008","2008","100","5","","","","","","056807","10.1103/PhysRevLett.100.056807","","","448","37.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","37","56","67","57","38","37","45","34","32","19","5","0"
"Dirac cones reshaped by interaction effects in suspended graphene","Elias, D. C.; Gorbachev, R. V.; Mayorov, A. S.; Morozov, S. V.; Zhukov, A. A.; Blake, P.; Ponomarenko, L. A.; Grigorieva, I. V.; Novoselov, K. S.; Guinea, F.; Geim, A. K.","","","","NATURE PHYSICS","SEP 2011","2011","7","9","","","","701","704","","10.1038/NPHYS2049","","","441","49.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","67","66","59","50","48","61","58","26","0"
"Local Strain Engineering in Atomically Thin MoS2","Castellanos-Gomez, Andres; Roldan, Rafael; Cappelluti, Emmanuele; Buscema, Michele; Guinea, Francisco; van der Zant, Herre S. J.; Steele, Gary A.","","","","NANO LETTERS","NOV 2013","2013","13","11","","","","5361","5366","","10.1021/nl402875m","","","437","62.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","44","74","73","79","97","69","0"
"Disorder induced localized states in graphene","Pereira, VM; Guinea, F; dos Santos, JMBL; Peres, NMR; Castro Neto, AH","","","","PHYSICAL REVIEW LETTERS","JAN 27 2006","2006","96","3","","","","","","036801","10.1103/PhysRevLett.96.036801","","","424","30.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","36","38","39","37","28","33","45","41","26","24","22","29","17","0"
"NON-FERMI LIQUID BEHAVIOR OF ELECTRONS IN THE HALF-FILLED HONEYCOMB LATTICE - (A RENORMALIZATION-GROUP APPROACH)","GONZALEZ, J; GUINEA, F; VOZMEDIANO, MAH","","","","NUCLEAR PHYSICS B","AUG 15 1994","1994","424","3","","","","595","618","","10.1016/0550-3213(94)90410-3","","","388","14.92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","4","5","2","2","5","15","22","31","26","27","27","47","33","26","24","29","25","25","8","0"
"Designer Dirac fermions and topological phases in molecular graphene","Gomes, Kenjiro K.; Mar, Warren; Ko, Wonhee; Guinea, Francisco; Manoharan, Hari C.","","","","NATURE","MAR 15 2012","2012","483","7389","","","","306","310","","10.1038/nature10941","","","381","47.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","73","72","56","45","53","36","28","0"
"Electronic transport in graphene: A semiclassical approach including midgap states","Stauber, T.; Peres, N. M. R.; Guinea, F.","","","","PHYSICAL REVIEW B","NOV 2007","2007","76","20","","","","","","205423","10.1103/PhysRevB.76.205423","","","349","26.85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","27","42","44","36","42","32","21","24","26","22","9","0"
"Substrate-limited electron dynamics in graphene","Fratini, S.; Guinea, F.","","","","PHYSICAL REVIEW B","MAY 2008","2008","77","19","","","","","","195415","10.1103/PhysRevB.77.195415","","","327","27.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","19","31","27","35","40","46","31","33","35","19","7","0"
"Edge and waveguide terahertz surface plasmon modes in graphene microribbons","Nikitin, A. Yu; Guinea, F.; Garcia-Vidal, F. J.; Martin-Moreno, L.","","","","PHYSICAL REVIEW B","OCT 24 2011","2011","84","16","","","","","","161407","10.1103/PhysRevB.84.161407","","","326","36.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","20","50","44","54","58","42","38","19","0"
"Intervalley scattering, long-range disorder, and effective time-reversal symmetry breaking in graphene","Morpurgo, A. F.; Guinea, F.","","","","PHYSICAL REVIEW LETTERS","NOV 10 2006","2006","97","19","","","","","","196804","10.1103/PhysRevLett.97.196804","","","305","21.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","38","40","28","24","29","27","18","20","23","19","16","13","8","0"
"Marginal-Fermi-liquid behavior from two-dimensional Coulomb interaction","Gonzalez, J; Guinea, F; Vozmediano, MAH","","","","PHYSICAL REVIEW B","JAN 15 1999","1999","59","4","","","","R2474","R2477","","10.1103/PhysRevB.59.R2474","","","304","14.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","1","3","3","6","8","27","31","19","28","20","39","24","18","12","19","17","18","5","0"
"Impurity-Induced Spin-Orbit Coupling in Graphene","Castro Neto, A. H.; Guinea, F.","","","","PHYSICAL REVIEW LETTERS","JUL 10 2009","2009","103","2","","","","","","026804","10.1103/PhysRevLett.103.026804","","","281","25.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","18","33","49","47","26","17","30","20","19","15","0"
"Local defects and ferromagnetism in graphene layers","Vozmediano, MAH; Lopez-Sancho, MP; Stauber, T; Guinea, F","","","","PHYSICAL REVIEW B","OCT 2005","2005","72","15","","","","","","155121","10.1103/PhysRevB.72.155121","","","253","16.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","21","23","23","22","31","26","25","16","13","12","13","14","5","0"
"Surface plasmon enhanced absorption and suppressed transmission in periodic arrays of graphene ribbons","Nikitin, A. Yu; Guinea, F.; Garcia-Vidal, F. J.; Martin-Moreno, L.","","","","PHYSICAL REVIEW B","FEB 21 2012","2012","85","8","","","","","","081405","10.1103/PhysRevB.85.081405","","","252","31.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","37","37","35","42","30","39","15","0"
"Coulomb blockade in graphene nanoribbons","Sols, F.; Guinea, F.; Castro Neto, A. H.","","","","PHYSICAL REVIEW LETTERS","OCT 19 2007","2007","99","16","","","","","","166803","10.1103/PhysRevLett.99.166803","","","244","18.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","21","21","35","38","30","23","15","16","11","13","15","5","0"
"Plasmons and Screening in Monolayer and Multilayer Black Phosphorus","Low, Tony; Roldan, Rafael; Wang, Han; Xia, Fengnian; Avouris, Phaedon; Martin Moreno, Luis; Guinea, Francisco","","","","PHYSICAL REVIEW LETTERS","SEP 4 2014","2014","113","10","","","","","","106802","10.1103/PhysRevLett.113.106802","","","239","39.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","36","43","57","66","35","0"
