PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Xiang, Ze-Liang; Ashhab, Sahel; You, J. Q.; Nori, Franco								Hybrid quantum circuits: Superconducting circuits interacting with other quantum systems								REVIEWS OF MODERN PHYSICS				85	2			623	653		10.1103/RevModPhys.85.623			APR 9 2013	2013										633							WOS:000317462100001		
J	Clerk, A. A.; Devoret, M. H.; Girvin, S. M.; Marquardt, Florian; Schoelkopf, R. J.								Introduction to quantum noise, measurement, and amplification								REVIEWS OF MODERN PHYSICS				82	2			1155	1208		10.1103/RevModPhys.82.1155			APR 15 2010	2010										628							WOS:000278226800001		
J	Giazotto, F; Heikkila, TT; Luukanen, A; Savin, AM; Pekola, JP								Opportunities for mesoscopics in thermometry and refrigeration: Physics and applications								REVIEWS OF MODERN PHYSICS				78	1			217	274		10.1103/RevModPhys.78.217			JAN-MAR 2006	2006										609							WOS:000236516300007		
J	Barends, R.; Kelly, J.; Megrant, A.; Veitia, A.; Sank, D.; Jeffrey, E.; White, T. C.; Mutus, J.; Fowler, A. G.; Campbell, B.; Chen, Y.; Chen, Z.; Chiaro, B.; Dunsworth, A.; Neill, C.; O'Malley, P.; Roushan, P.; Vainsencher, A.; Wenner, J.; Korotkov, A. N.; Cleland, A. N.; Martinis, John M.								Superconducting quantum circuits at the surface code threshold for fault tolerance								NATURE				508	7497			500	503		10.1038/nature13171			APR 24 2014	2014										607							WOS:000334741600031		
J	Togan, E.; Chu, Y.; Trifonov, A. S.; Jiang, L.; Maze, J.; Childress, L.; Dutt, M. V. G.; Sorensen, A. S.; Hemmer, P. R.; Zibrov, A. S.; Lukin, M. D.								Quantum entanglement between an optical photon and a solid-state spin qubit								NATURE				466	7307			730	U4		10.1038/nature09256			AUG 5 2010	2010										605							WOS:000280562500033		
J	Plenio, M. B.; Huelga, S. F.								Dephasing-assisted transport: quantum networks and biomolecules								NEW JOURNAL OF PHYSICS				10						113019	10.1088/1367-2630/10/11/113019			NOV 14 2008	2008										584							WOS:000262932000004		
J	Chang, D. E.; Sorensen, A. S.; Hemmer, P. R.; Lukin, M. D.								Quantum optics with surface plasmons								PHYSICAL REVIEW LETTERS				97	5					053002	10.1103/PhysRevLett.97.053002			AUG 4 2006	2006										568							WOS:000239520300019		
J	Schoelkopf, R. J.; Girvin, S. M.								Wiring up quantum systems								NATURE				451	7179			664	669		10.1038/451664a			FEB 7 2008	2008										561							WOS:000252929500031		
J	Groeblacher, Simon; Hammerer, Klemens; Vanner, Michael R.; Aspelmeyer, Markus								Observation of strong coupling between a micromechanical resonator and an optical cavity field								NATURE				460	7256			724	727		10.1038/nature08171			AUG 6 2009	2009										525							WOS:000268670300035		
J	Fowler, Austin G.; Mariantoni, Matteo; Martinis, John M.; Cleland, Andrew N.								Surface codes: Towards practical large-scale quantum computation								PHYSICAL REVIEW A				86	3					032324	10.1103/PhysRevA.86.032324			SEP 18 2012	2012										520							WOS:000308863900004		
J	Greentree, Andrew D.; Tahan, Charles; Cole, Jared H.; Hollenberg, Lloyd C. L.								Quantum phase transitions of light								NATURE PHYSICS				2	12			856	861		10.1038/nphys466			DEC 2006	2006										515							WOS:000242478000024		
J	Hofheinz, Max; Wang, H.; Ansmann, M.; Bialczak, Radoslaw C.; Lucero, Erik; Neeley, M.; O'Connell, A. D.; Sank, D.; Wenner, J.; Martinis, John M.; Cleland, A. N.								Synthesizing arbitrary quantum states in a superconducting resonator								NATURE				459	7246			546	549		10.1038/nature08005			MAY 28 2009	2009										508							WOS:000266370500034		
J	Houck, Andrew A.; Tuereci, Hakan E.; Koch, Jens								On-chip quantum simulation with superconducting circuits								NATURE PHYSICS				8	4			292	299		10.1038/NPHYS2251			APR 2012	2012										506							WOS:000302557600014		
J	Aoki, Takao; Dayan, Barak; Wilcut, E.; Bowen, W. P.; Parkins, A. S.; Kippenberg, T. J.; Vahala, K. J.; Kimble, H. J.								Observation of strong coupling between one atom and a monolithic microresonator								NATURE				443	7112			671	674		10.1038/nature05147			OCT 12 2006	2006										505							WOS:000241160500041		
J	Orlando, TP; Mooij, JE; Tian, L; van der Wal, CH; Levitov, LS; Lloyd, S; Mazo, JJ								Superconducting persistent-current qubit								PHYSICAL REVIEW B				60	22			15398	15413		10.1103/PhysRevB.60.15398			DEC 1 1999	1999										489							WOS:000084631600061		
J	Johnson, M. W.; Amin, M. H. S.; Gildert, S.; Lanting, T.; Hamze, F.; Dickson, N.; Harris, R.; Berkley, A. J.; Johansson, J.; Bunyk, P.; Chapple, E. M.; Enderud, C.; Hilton, J. P.; Karimi, K.; Ladizinsky, E.; Ladizinsky, N.; Oh, T.; Perminov, I.; Rich, C.; Thom, M. C.; Tolkacheva, E.; Truncik, C. J. S.; Uchaikin, S.; Wang, J.; Wilson, B.; Rose, G.								Quantum annealing with manufactured spins								NATURE				473	7346			194	198		10.1038/nature10012			MAY 12 2011	2011										479							WOS:000290487200034		
J	Haffner, H.; Roos, C. F.; Blatt, R.								Quantum computing with trapped ions								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				469	4			155	203		10.1016/j.physrep.2008.09.003			DEC 2008	2008										456							WOS:000261796200001		
J	Englund, Dirk; Faraon, Andrei; Fushman, Ilya; Stoltz, Nick; Petroff, Pierre; Vuckovic, Jelena								Controlling cavity reflectivity with a single quantum dot								NATURE				450	7171			857	861		10.1038/nature06234			DEC 6 2007	2007										438							WOS:000251394900051		
J	Lodahl, Peter; Mahmoodian, Sahand; Stobbe, Soren								Interfacing single photons and single quantum dots with photonic nanostructures								REVIEWS OF MODERN PHYSICS				87	2			347	400		10.1103/RevModPhys.87.347			MAY 11 2015	2015										430							WOS:000354347800001		
J	Sillanpaeae, Mika A.; Park, Jae I.; Simmonds, Raymond W.								Coherent quantum state storage and transfer between two phase qubits via a resonant cavity								NATURE				449	7161			438	442		10.1038/nature06124			SEP 27 2007	2007										425							WOS:000249724800035		
J	Martinis, JM; Cooper, KB; McDermott, R; Steffen, M; Ansmann, M; Osborn, KD; Cicak, K; Oh, S; Pappas, DP; Simmonds, RW; Yu, CC								Decoherence in Josephson qubits from dielectric loss								PHYSICAL REVIEW LETTERS				95	21					210503	10.1103/PhysRevLett.95.210503			NOV 18 2005	2005										407							WOS:000233362100005		
J	Angelakis, Dimitris G.; Santos, Marcelo Franca; Bose, Sougato								Photon-blockade-induced Mott transitions and XY spin models in coupled cavity arrays								PHYSICAL REVIEW A				76	3					031805	10.1103/PhysRevA.76.031805			SEP 2007	2007										395							WOS:000249786000024		
J	Torma, P.; Barnes, W. L.								Strong coupling between surface plasmon polaritons and emitters: a review								REPORTS ON PROGRESS IN PHYSICS				78	1					013901	10.1088/0034-4885/78/1/013901			JAN 2015	2015										394							WOS:000348760600002		
J	Dayan, Barak; Parkins, A. S.; Aoki, Takao; Ostby, E. P.; Vahala, K. J.; Kimble, H. J.								A photon turnstile dynamically regulated by one atom								SCIENCE				319	5866			1062	1065		10.1126/science.1152261			FEB 22 2008	2008										390							WOS:000253311700035		
J	Forn-Diaz, P.; Lisenfeld, J.; Marcos, D.; Garcia-Ripoll, J. J.; Solano, E.; Harmans, C. J. P. M.; Mooij, J. E.								Observation of the Bloch-Siegert Shift in a Qubit-Oscillator System in the Ultrastrong Coupling Regime								PHYSICAL REVIEW LETTERS				105	23					237001	10.1103/PhysRevLett.105.237001			NOV 30 2010	2010										386							WOS:000286732400017		
J	Natarajan, Chandra M.; Tanner, Michael G.; Hadfield, Robert H.								Superconducting nanowire single-photon detectors: physics and applications								SUPERCONDUCTOR SCIENCE & TECHNOLOGY				25	6					063001	10.1088/0953-2048/25/6/063001			JUN 2012	2012										374							WOS:000304048100003		
J	Astafiev, O.; Zagoskin, A. M.; Abdumalikov, A. A., Jr.; Pashkin, Yu. A.; Yamamoto, T.; Inomata, K.; Nakamura, Y.; Tsai, J. S.								Resonance Fluorescence of a Single Artificial Atom								SCIENCE				327	5967			840	843		10.1126/science.1181918			FEB 12 2010	2010										368							WOS:000274408300054		
J	Blais, Alexandre; Gambetta, Jay; Wallraff, A.; Schuster, D. I.; Girvin, S. M.; Devoret, M. H.; Schoelkopf, R. J.								Quantum-information processing with circuit quantum electrodynamics								PHYSICAL REVIEW A				75	3					032329	10.1103/PhysRevA.75.032329			MAR 2007	2007										364							WOS:000245326300061		
J	Braak, D.								Integrability of the Rabi Model								PHYSICAL REVIEW LETTERS				107	10					100401	10.1103/PhysRevLett.107.100401			AUG 29 2011	2011										360							WOS:000294328500002		
J	Kubo, Y.; Ong, F. R.; Bertet, P.; Vion, D.; Jacques, V.; Zheng, D.; Dreau, A.; Roch, J. -F.; Auffeves, A.; Jelezko, F.; Wrachtrup, J.; Barthe, M. F.; Bergonzo, P.; Esteve, D.								Strong Coupling of a Spin Ensemble to a Superconducting Resonator								PHYSICAL REVIEW LETTERS				105	14					140502	10.1103/PhysRevLett.105.140502			SEP 27 2010	2010										360							WOS:000282175300002		
J	Kelly, J.; Barends, R.; Fowler, A. G.; Megrant, A.; Jeffrey, E.; White, T. C.; Sank, D.; Mutus, J. Y.; Campbell, B.; Chen, Yu; Chen, Z.; Chiaro, B.; Dunsworth, A.; Hoi, I. -C.; Neill, C.; O'Malley, P. J. J.; Quintana, C.; Roushan, P.; Vainsencher, A.; Wenner, J.; Cleland, A. N.; Martinis, John M.								State preservation by repetitive error detection in a superconducting quantum circuit								NATURE				519	7541			66	69		10.1038/nature14270			MAR 5 2015	2015										358							WOS:000350304000036		
J	Buluta, Iulia; Ashhab, Sahel; Nori, Franco								Natural and artificial atoms for quantum computation								REPORTS ON PROGRESS IN PHYSICS				74	10					104401	10.1088/0034-4885/74/10/104401			OCT 2011	2011										350							WOS:000295157600002		
J	Shulman, M. D.; Dial, O. E.; Harvey, S. P.; Bluhm, H.; Umansky, V.; Yacoby, A.								Demonstration of Entanglement of Electrostatically Coupled Singlet-Triplet Qubits								SCIENCE				336	6078			202	205		10.1126/science.1217692			APR 13 2012	2012										342							WOS:000302703900043		
J	Awschalom, David D.; Bassett, Lee C.; Dzurak, Andrew S.; Hu, Evelyn L.; Petta, Jason R.								Quantum Spintronics: Engineering and Manipulating Atom-Like Spins in Semiconductors								SCIENCE				339	6124			1174	1179		10.1126/science.1231364			MAR 8 2013	2013										341							WOS:000315709900039		
J	Guenter, G.; Anappara, A. A.; Hees, J.; Sell, A.; Biasiol, G.; Sorba, L.; De Liberato, S.; Ciuti, C.; Tredicucci, A.; Leitenstorfer, A.; Huber, R.								Sub-cycle switch-on of ultrastrong light-matter interaction								NATURE				458	7235			178	181		10.1038/nature07838			MAR 12 2009	2009										334							WOS:000264059700037		
J	Hartmann, Michael J.; Brandao, Fernando G. S. L.; Plenio, Martin B.								Quantum many-body phenomena in coupled cavity arrays								LASER & PHOTONICS REVIEWS				2	6			527	556		10.1002/lpor.200810046			DEC 2008	2008										333							WOS:000262276000008		
J	Castellanos-Beltran, M. A.; Irwin, K. D.; Hilton, G. C.; Vale, L. R.; Lehnert, K. W.								Amplification and squeezing of quantum noise with a tunable Josephson metamaterial								NATURE PHYSICS				4	12			929	931		10.1038/nphys1090			DEC 2008	2008										332							WOS:000261386000013		
J	Ithier, G; Collin, E; Joyez, P; Meeson, PJ; Vion, D; Esteve, D; Chiarello, F; Shnirman, A; Makhlin, Y; Schriefl, J; Schon, G								Decoherence in a superconducting quantum bit circuit								PHYSICAL REVIEW B				72	13					134519	10.1103/PhysRevB.72.134519			OCT 2005	2005										320							WOS:000232933700098		
J	Andrews, R. W.; Peterson, R. W.; Purdy, T. P.; Cicak, K.; Simmonds, R. W.; Regal, C. A.; Lehnert, K. W.								Bidirectional and efficient conversion between microwave and optical light								NATURE PHYSICS				10	4			321	326		10.1038/NPHYS2911			APR 2014	2014										318							WOS:000334068200021		
J	Hofheinz, Max; Weig, E. M.; Ansmann, M.; Bialczak, Radoslaw C.; Lucero, Erik; Neeley, M.; O'Connell, A. D.; Wang, H.; Martinis, John M.; Cleland, A. N.								Generation of Fock states in a superconducting quantum circuit								NATURE				454	7202			310	314		10.1038/nature07136			JUL 17 2008	2008										317							WOS:000257665300033		
J	Fushman, Ilya; Englund, Dirk; Faraon, Andrei; Stoltz, Nick; Petroff, Pierre; Vuckovic, Jelena								Controlled phase shifts with a single quantum dot								SCIENCE				320	5877			769	772		10.1126/science.1154643			MAY 9 2008	2008										314							WOS:000255644400032		
J	Maniscalco, Sabrina; Francica, Francesco; Zaffino, Rosa L.; Lo Gullo, Nicola; Plastina, Francesco								Protecting entanglement via the quantum Zeno effect								PHYSICAL REVIEW LETTERS				100	9					090503	10.1103/PhysRevLett.100.090503			MAR 7 2008	2008										314							WOS:000253764500009		
J	Park, Young-Shin; Cook, Andrew K.; Wang, Hailin								Cavity QED with diamond nanocrystals and silica microspheres								NANO LETTERS				6	9			2075	2079		10.1021/nl061342r			SEP 13 2006	2006										314							WOS:000240465100042		
J	Brandes, T								Coherent and collective quantum optical effects in mesoscopic systems								PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS				408	5-6			315	474		10.1016/j.physrep.2004.12.002			MAR 2005	2005										314							WOS:000227628100001		
J	Maksymovych, Peter; Jesse, Stephen; Yu, Pu; Ramesh, Ramamoorthy; Baddorf, Arthur P.; Kalinin, Sergei V.								Polarization Control of Electron Tunneling into Ferroelectric Surfaces								SCIENCE				324	5933			1421	1425		10.1126/science.1171200			JUN 12 2009	2009										312							WOS:000266878700039		
J	Steffen, Matthias; Ansmann, M.; Bialczak, Radoslaw C.; Katz, N.; Lucero, Erik; McDermott, R.; Neeley, Matthew; Weig, E. M.; Cleland, A. N.; Martinis, John M.								Measurement of the entanglement of two superconducting qubits via state tomography								SCIENCE				313	5792			1423	1425		10.1126/science.1130886			SEP 8 2006	2006										312							WOS:000240348700038		
J	Andre, A.; Demille, D.; Doyle, J. M.; Lukin, M. D.; Maxwell, S. E.; Rabl, P.; Schoelkopf, R. J.; Zoller, P.								A coherent all-electrical interface between polar molecules and mesoscopic superconducting resonators								NATURE PHYSICS				2	9			636	642		10.1038/nphys386			SEP 2006	2006										311							WOS:000240766000026		
J	Regal, C. A.; Teufel, J. D.; Lehnert, K. W.								Measuring nanomechanical motion with a microwave cavity interferometer								NATURE PHYSICS				4	7			555	560		10.1038/nphys974			JUL 2008	2008										310							WOS:000257984600016		
J	Zhou, Lan; Gong, Z. R.; Liu, Yu-xi; Sun, C. P.; Nori, Franco								Controllable scattering of a single photon inside a one-dimensional resonator waveguide								PHYSICAL REVIEW LETTERS				101	10					100501	10.1103/PhysRevLett.101.100501			SEP 5 2008	2008										306							WOS:000258975100003		
J	Thiele, Stefan; Balestro, Franck; Ballou, Rafik; Klyatskaya, Svetlana; Ruben, Mario; Wernsdorfer, Wolfgang								Electrically driven nuclear spin resonance in single-molecule magnets								SCIENCE				344	6188			1135	1138		10.1126/science.1249802			JUN 6 2014	2014										304							WOS:000336791200041		
J	Teufel, J. D.; Donner, T.; Castellanos-Beltran, M. A.; Harlow, J. W.; Lehnert, K. W.								Nanomechanical motion measured with an imprecision below that at the standard quantum limit								NATURE NANOTECHNOLOGY				4	12			820	823		10.1038/NNANO.2009.343			DEC 2009	2009										303							WOS:000272415600013		
J	Taylor, JM; Engel, HA; Dur, W; Yacoby, A; Marcus, CM; Zoller, P; Lukin, MD								Fault-tolerant architecture for quantum computation using electrically controlled semiconductor spins								NATURE PHYSICS				1	3			177	183		10.1038/nphys174			DEC 2005	2005										292							WOS:000234888400021		
J	Fink, J. M.; Goeppl, M.; Baur, M.; Bianchetti, R.; Leek, P. J.; Blais, A.; Wallraff, A.								Climbing the Jaynes-Cummings ladder and observing its root n nonlinearity in a cavity QED system								NATURE				454	7202			315	318		10.1038/nature07112			JUL 17 2008	2008										290							WOS:000257665300034		
J	Casanova, J.; Romero, G.; Lizuain, I.; Garcia-Ripoll, J. J.; Solano, E.								Deep Strong Coupling Regime of the Jaynes-Cummings Model								PHYSICAL REVIEW LETTERS				105	26					263603	10.1103/PhysRevLett.105.263603			DEC 20 2010	2010										287							WOS:000286754700008		
J	Rabl, P.; DeMille, D.; Doyle, J. M.; Lukin, M. D.; Schoelkopf, R. J.; Zoller, P.								Hybrid quantum processors: Molecular ensembles as quantum memory for solid state circuits								PHYSICAL REVIEW LETTERS				97	3					033003	10.1103/PhysRevLett.97.033003			JUL 21 2006	2006										286							WOS:000239175000014		
J	Rigetti, Chad; Gambetta, Jay M.; Poletto, Stefano; Plourde, B. L. T.; Chow, Jerry M.; Corcoles, A. D.; Smolin, John A.; Merkel, Seth T.; Rozen, J. R.; Keefe, George A.; Rothwell, Mary B.; Ketchen, Mark B.; Steffen, M.								Superconducting qubit in a waveguide cavity with a coherence time approaching 0.1 ms								PHYSICAL REVIEW B				86	10					100506	10.1103/PhysRevB.86.100506			SEP 24 2012	2012										285							WOS:000309171300002		
J	Gonzalez-Tudela, A.; Martin-Cano, D.; Moreno, E.; Martin-Moreno, L.; Tejedor, C.; Garcia-Vidal, F. J.								Entanglement of Two Qubits Mediated by One-Dimensional Plasmonic Waveguides								PHYSICAL REVIEW LETTERS				106	2					020501	10.1103/PhysRevLett.106.020501			JAN 10 2011	2011										284							WOS:000286748800004		
J	Gleyzes, Sebastien; Kuhr, Stefan; Guerlin, Christine; Bernu, Julien; Deleglise, Samuel; Hoff, Ulrich Busk; Brune, Michel; Raimond, Jean-Michel; Haroche, Serge								Quantum jumps of light recording the birth and death of a photon in a cavity								NATURE				446	7133			297	300		10.1038/nature05589			MAR 15 2007	2007										283							WOS:000244892900040		
J	Thompson, Scott E.; Parthasarathy, Srivatsan								Moore's law: the future of Si microelectronics								MATERIALS TODAY				9	6			20	25		10.1016/S1369-7021(06)71539-5			JUN 2006	2006										277							WOS:000242622600017		
J	Oliver, WD; Yu, Y; Lee, JC; Berggren, KK; Levitov, LS; Orlando, TP								Mach-Zehnder interferometry in a strongly driven superconducting qubit								SCIENCE				310	5754			1653	1657		10.1126/science.1119678			DEC 9 2005	2005										276							WOS:000233961700037		
J	Guerlin, Christine; Bernu, Julien; Deleglise, Samuel; Sayrin, Clement; Gleyzes, Sebastien; Kuhr, Stefan; Brune, Michel; Raimond, Jean-Michel; Haroche, Serge								Progressive field-state collapse and quantum non-demolition photon counting								NATURE				448	7156			889	U1		10.1038/nature06057			AUG 23 2007	2007										275							WOS:000248912900039		
J	Boca, A; Miller, R; Birnbaum, KM; Boozer, AD; McKeever, J; Kimble, HJ								Observation of the vacuum Rabi spectrum for one trapped atom								PHYSICAL REVIEW LETTERS				93	23					233603	10.1103/PhysRevLett.93.233603			DEC 3 2004	2004										270							WOS:000225508000032		
J	Sayrin, Clement; Dotsenko, Igor; Zhou, Xingxing; Peaudecerf, Bruno; Rybarczyk, Theo; Gleyzes, Sebastien; Rouchon, Pierre; Mirrahimi, Mazyar; Amini, Hadis; Brune, Michel; Raimond, Jean-Michel; Haroche, Serge								Real-time quantum feedback prepares and stabilizes photon number states								NATURE				477	7362			73	77		10.1038/nature10376			SEP 1 2011	2011										264							WOS:000294404300033		
J	Zhu, Xiaobo; Saito, Shiro; Kemp, Alexander; Kakuyanagi, Kosuke; Karimoto, Shin-ichi; Nakano, Hayato; Munro, William J.; Tokura, Yasuhiro; Everitt, Mark S.; Nemoto, Kae; Kasu, Makoto; Mizuochi, Norikazu; Semba, Kouichi								Coherent coupling of a superconducting flux qubit to an electron spin ensemble in diamond								NATURE				478	7368			221	224		10.1038/nature10462			OCT 13 2011	2011										263							WOS:000295782800045		
J	Vijay, R.; Macklin, C.; Slichter, D. H.; Weber, S. J.; Murch, K. W.; Naik, R.; Korotkov, A. N.; Siddiqi, I.								Stabilizing Rabi oscillations in a superconducting qubit using quantum feedback								NATURE				490	7418			77	80		10.1038/nature11505			OCT 4 2012	2012										257							WOS:000309446800035		
J	Barends, R.; Kelly, J.; Megrant, A.; Sank, D.; Jeffrey, E.; Chen, Y.; Yin, Y.; Chiaro, B.; Mutus, J.; Neill, C.; O'Malley, P.; Roushan, P.; Wenner, J.; White, T. C.; Cleland, A. N.; Martinis, John M.								Coherent Josephson Qubit Suitable for Scalable Quantum Integrated Circuits								PHYSICAL REVIEW LETTERS				111	8					080502	10.1103/PhysRevLett.111.080502			AUG 22 2013	2013										255							WOS:000323490300002		
J	Tiecke, T. G.; Thompson, J. D.; de Leon, N. P.; Liu, L. R.; Vuletic, V.; Lukin, M. D.								Nanophotonic quantum phase switch with a single atom								NATURE				508	7495			241	244		10.1038/nature13188			APR 10 2014	2014										253							WOS:000333979900043		
J	Peng, H. B.; Chang, C. W.; Aloni, S.; Yuzvinsky, T. D.; Zettl, A.								Ultrahigh frequency nanotube resonators								PHYSICAL REVIEW LETTERS				97	8					087203	10.1103/PhysRevLett.97.087203			AUG 25 2006	2006										251							WOS:000240043800049		
J	Scalari, G.; Maissen, C.; Turcinkova, D.; Hagenmueller, D.; De Liberato, S.; Ciuti, C.; Reichl, C.; Schuh, D.; Wegscheider, W.; Beck, M.; Faist, J.								Ultrastrong Coupling of the Cyclotron Transition of a 2D Electron Gas to a THz Metamaterial								SCIENCE				335	6074			1323	1326		10.1126/science.1216022			MAR 16 2012	2012										248							WOS:000301531600040		
J	Petersson, K. D.; McFaul, L. W.; Schroer, M. D.; Jung, M.; Taylor, J. M.; Houck, A. A.; Petta, J. R.								Circuit quantum electrodynamics with a spin qubit								NATURE				490	7420			380	383		10.1038/nature11559			OCT 18 2012	2012										247							WOS:000309918500041		
J	Palomaki, T. A.; Harlow, J. W.; Teufel, J. D.; Simmonds, R. W.; Lehnert, K. W.								Coherent state transfer between itinerant microwave fields and a mechanical oscillator								NATURE				495	7440			210	214		10.1038/nature11915			MAR 14 2013	2013										246							WOS:000316652300045		
J	Stannigel, K.; Rabl, P.; Sorensen, A. S.; Zoller, P.; Lukin, M. D.								Optomechanical Transducers for Long-Distance Quantum Communication								PHYSICAL REVIEW LETTERS				105	22					220501	10.1103/PhysRevLett.105.220501			NOV 23 2010	2010										243							WOS:000284532900004		
J	Niskanen, A. O.; Harrabi, K.; Yoshihara, F.; Nakamura, Y.; Lloyd, S.; Tsai, J. S.								Quantum coherent tunable coupling of superconducting qubits								SCIENCE				316	5825			723	726		10.1126/science.1141324			MAY 4 2007	2007										240							WOS:000246181400039		
J	LaHaye, M. D.; Suh, J.; Echternach, P. M.; Schwab, K. C.; Roukes, M. L.								Nanomechanical measurements of a superconducting qubit								NATURE				459	7249			960	964		10.1038/nature08093			JUN 18 2009	2009										239							WOS:000267063500037		
